Table S6: Differential expression test results for the identification of tissue-enriched genes. ,,,,,,,,
gene_id,symbol,max.tissue,max.tissue.expr,tissue.2,tissue.2.expr,ratio,pval,qval
WBGene00004279,rab-21,Gonad,27.44,Pharynx,10.92,2.30,0.0735788529045818,0.159684314948545
WBGene00003590,nex-3,Glia,309.88,Pharynx,206.84,1.49,0.0735835028333265,0.159684314948545
WBGene00017309,F09F9.4,Neurons,56.30,Glia,22.85,2.36,0.0736543481137977,0.159803841444375
WBGene00015898,sre-9,Neurons,4.09,Hypodermis,0.31,3.11,0.0737105219998441,0.159908603537975
WBGene00017736,F23C8.7,Gonad,9.29,Intestine,2.07,3.03,0.0737864677041679,0.160056231870646
WBGene00008987,F20G2.3,Hypodermis,73.49,Glia,40.81,1.76,0.0738261559401252,0.160125188001528
WBGene00010744,K10D6.4,Pharynx,92.66,Neurons,60.38,1.51,0.0738375939598606,0.160132862646874
WBGene00009002,hint-1,Gonad,31.07,Body_wall_muscle,24.76,1.21,0.0738817441137739,0.160211471430286
WBGene00008388,D1086.1,Body_wall_muscle,3.65,Hypodermis,1.06,1.78,0.0738958908647903,0.160225008420169
WBGene00022613,sek-3,Pharynx,36.83,Intestine,20.86,1.68,0.0740036945005908,0.160424434950431
WBGene00006574,tin-13,Gonad,51.38,Body_wall_muscle,38.70,1.29,0.0740006499484643,0.160424434950431
WBGene00020822,T26A5.6,Gonad,114.77,Glia,62.22,1.82,0.0741025525695921,0.160621561498952
WBGene00020445,T12B3.2,Hypodermis,4.00,Neurons,0.64,2.44,0.0741175857172192,0.160636969964049
WBGene00013925,ZK20.4,Gonad,72.77,Intestine,38.86,1.83,0.0741482277491472,0.160686201058688
WBGene00001761,gst-13,Intestine,19.68,Hypodermis,2.16,6.23,0.0742622521509476,0.160916099770375
WBGene00015186,misc-1,Body_wall_muscle,43.42,Gonad,34.10,1.24,0.0743354911639648,0.161057582448133
WBGene00004754,sec-23,Intestine,265.60,Pharynx,120.96,2.18,0.0744045026881631,0.161189876455248
WBGene00017913,F29A7.3,Gonad,0.70,Body_wall_muscle,0.09,0.64,0.0744719449297901,0.161318742858707
WBGene00015495,C05E11.6,Neurons,14.24,Glia,1.53,5.63,0.0744891725725415,0.161338820089538
WBGene00020949,W02F12.4,Gonad,89.41,Intestine,71.68,1.23,0.0746971771066932,0.161772059522412
WBGene00012622,Y38H6C.9,Intestine,14.65,Neurons,1.84,5.15,0.0747624592503309,0.161896144799002
WBGene00012966,exos-1,Gonad,37.06,Hypodermis,15.01,2.31,0.0748041678921145,0.161969161219937
WBGene00017214,F07E5.9,Intestine,13.25,Hypodermis,0.71,7.76,0.0748571766641426,0.16201747689959
WBGene00044193,F47B8.13,Glia,7.76,Pharynx,0.63,4.75,0.0748694459576111,0.16201747689959
WBGene00000075,adm-4,Intestine,44.18,Hypodermis,16.47,2.53,0.0748744375509525,0.16201747689959
WBGene00007042,pbrm-1,Gonad,522.88,Glia,392.30,1.33,0.0748696866025362,0.16201747689959
WBGene00019008,F57C9.1,Gonad,24.43,Neurons,18.28,1.27,0.0748661035802356,0.16201747689959
WBGene00008420,D2030.11,Gonad,26.41,Intestine,5.46,4.09,0.0749413768052395,0.162127710695732
WBGene00016957,atic-1,Neurons,179.60,Intestine,134.06,1.33,0.0749379679900214,0.162127710695732
WBGene00000517,cki-2,Gonad,76.32,Glia,72.52,1.04,0.0750010948030926,0.162239589451872
WBGene00022772,ZK616.2,Gonad,4.67,Glia,0.72,2.72,0.0751398283815582,0.162505010255262
WBGene00008452,mrps-5,Body_wall_muscle,115.48,Gonad,109.85,1.04,0.0752379894237841,0.162665239292825
WBGene00016942,C55B7.3,Intestine,6.31,Hypodermis,0.39,4.54,0.0753584335214326,0.162838802545369
WBGene00077756,Y11D7A.19,Glia,5.57,Hypodermis,0.52,3.66,0.075339114128603,0.162838802545369
WBGene00012175,W01C9.1,Glia,10.50,Pharynx,1.08,5.05,0.0753838200872095,0.162876296843724
WBGene00235315,Y50D4A.10,Pharynx,11.12,Neurons,2.70,3.01,0.07543240400815,0.162963898715678
WBGene00009041,cut-3,Neurons,3.39,Hypodermis,0.83,1.86,0.0754756051607215,0.163022481855406
WBGene00013978,ZK507.1,Gonad,1.59,Neurons,0.29,1.23,0.0754751013498752,0.163022481855406
WBGene00010355,clec-229,Hypodermis,9.89,Glia,2.51,2.82,0.0756069099038203,0.163271297609496
WBGene00011770,T14G8.2,Hypodermis,1.05,Gonad,0.20,0.87,0.0757485631780967,0.163559770364635
WBGene00011490,T05F1.4,Gonad,29.12,Neurons,8.98,2.92,0.0757973313004009,0.163647641153523
WBGene00019019,frpr-10,Neurons,11.79,Intestine,1.13,5.54,0.0759290860124204,0.163897189070149
WBGene00004917,snr-4,Gonad,106.53,Glia,60.69,1.73,0.0759278403112856,0.163897189070149
WBGene00022502,ZC13.1,Neurons,12.93,Hypodermis,8.92,1.30,0.0759973082659755,0.164026984226958
WBGene00017988,fipp-1,Gonad,98.22,Intestine,47.45,2.03,0.0760279814285963,0.164071950187083
WBGene00020399,ztf-4,Gonad,47.03,Neurons,34.95,1.31,0.076034329833627,0.164071950187083
WBGene00007089,B0001.4,Gonad,66.18,Neurons,34.68,1.85,0.0760708164619927,0.164133211335929
WBGene00010497,axl-1,Pharynx,9.52,Intestine,0.85,5.13,0.0761764147270408,0.164312200087439
WBGene00044235,C06A1.7,Pharynx,6.71,Intestine,0.64,4.09,0.076176413904327,0.164312200087439
WBGene00012339,W07G4.5,Intestine,131.88,Neurons,37.25,3.45,0.0761780897055772,0.164312200087439
WBGene00003010,lin-24,Neurons,157.59,Intestine,128.68,1.22,0.0762484897526681,0.164446551311452
WBGene00012157,adbp-1,Gonad,22.56,Neurons,8.24,2.44,0.0762753609675929,0.164487004486604
WBGene00012132,ifta-2,Neurons,16.89,Glia,4.32,3.18,0.076312328426582,0.16454921918256
WBGene00018307,dyla-1,Body_wall_muscle,7.76,Neurons,2.45,2.25,0.0763487822873229,0.164610313310606
WBGene00004409,rla-1,Hypodermis,2344.62,Gonad,2197.03,1.07,0.0764293140243419,0.164766417588795
WBGene00016749,C48E7.1,Glia,66.84,Hypodermis,42.08,1.55,0.0764837258941495,0.164866185410496
WBGene00044256,Y45F10C.6,Gonad,2.13,Body_wall_muscle,0.21,1.76,0.0765401993703375,0.164970375484967
WBGene00011306,R186.3,Gonad,68.83,Hypodermis,51.26,1.32,0.0765488697597754,0.164971522315587
WBGene00003639,nhr-49,Pharynx,135.76,Intestine,121.99,1.10,0.0765875381823092,0.165015192469382
WBGene00195006,C35B1.9,Hypodermis,1.11,Gonad,0.20,0.92,0.076601695088386,0.165015192469382
WBGene00014040,ZK662.5,Hypodermis,0.86,Gonad,0.44,0.60,0.0766016950883962,0.165015192469382
WBGene00011263,R13H4.5,Neurons,81.14,Glia,55.09,1.45,0.0766608927243627,0.165125168039056
WBGene00015220,B0507.3,Intestine,13.02,Neurons,9.57,1.23,0.076840579746247,0.165494623038267
WBGene00022609,ZC416.2,Pharynx,41.18,Glia,15.11,2.56,0.0770111869076315,0.165844445958206
WBGene00022309,rpc-11,Gonad,17.34,Pharynx,5.88,2.52,0.0771645469232619,0.166157056583965
WBGene00018286,F41E6.5,Intestine,18.73,Hypodermis,3.10,4.56,0.077180237426947,0.166173190959282
WBGene00009744,hpo-35,Gonad,69.53,Intestine,33.37,2.02,0.0771918737343022,0.16618059393246
WBGene00005591,srj-1,Neurons,2.36,Body_wall_muscle,1.03,1.16,0.0772491796570064,0.16628630358152
WBGene00007683,C18E9.2,Gonad,248.92,Glia,236.04,1.05,0.0773883008276437,0.166568087287871
WBGene00008095,C44H4.6,Neurons,14.72,Glia,2.55,4.14,0.0775651093309635,0.166930919550691
WBGene00194713,F19B10.13,Neurons,1.02,Gonad,0.29,0.79,0.0776465956919929,0.167088550028916
WBGene00015358,C02F12.9,Neurons,7.29,Pharynx,1.67,2.73,0.0778020435031703,0.167405288594923
WBGene00006658,twk-3,Neurons,13.46,Intestine,0.66,8.12,0.077887245841498,0.167570830020485
WBGene00021128,W10C8.5,Body_wall_muscle,166.50,Intestine,106.72,1.55,0.0779350356938816,0.167655853608264
WBGene00003674,nhr-84,Intestine,99.53,Glia,47.45,2.05,0.077965213024099,0.167702974661663
WBGene00003218,mep-1,Gonad,448.44,Neurons,340.64,1.31,0.0779964475398843,0.16775235947809
WBGene00012754,Y41C4A.7,Neurons,0.78,Body_wall_muscle,0.10,0.71,0.0781300856468482,0.168004133462105
WBGene00018866,nath-10,Gonad,201.53,Intestine,152.86,1.31,0.0781721796227861,0.168076819382
WBGene00010957,nduo-6,Gonad,976.95,Hypodermis,867.02,1.13,0.078232703789734,0.168189112156294
WBGene00020092,pcf-11,Neurons,103.04,Glia,66.31,1.53,0.0783202136151252,0.168288006168349
WBGene00015197,B0454.6,Glia,30.97,Hypodermis,15.82,1.84,0.0783324478929377,0.16829645482117
WBGene00008428,D2085.3,Gonad,106.23,Intestine,60.83,1.72,0.0783412194322413,0.168297462813794
WBGene00001520,gas-1,Body_wall_muscle,268.92,Intestine,207.81,1.29,0.07840688651565,0.168420684174922
WBGene00020010,R11G1.1,Neurons,99.76,Glia,58.14,1.69,0.0785331281951835,0.168620383608152
WBGene00022363,Y92H12BL.1,Intestine,75.71,Gonad,41.20,1.79,0.0785943281667339,0.168733915088738
WBGene00006590,toc-1,Gonad,64.52,Pharynx,53.24,1.19,0.0787218296694817,0.168864572405298
WBGene00016438,C35B8.3,Body_wall_muscle,10.65,Intestine,9.60,1.00,0.0787912802852172,0.168995666348708
WBGene00006676,twk-23,Neurons,20.77,Pharynx,6.66,2.71,0.0791209245396148,0.169656501394886
WBGene00003563,ncs-1,Neurons,21.14,Pharynx,8.97,2.12,0.0791244913515491,0.169656501394886
WBGene00235263,Y66H1A.8,Neurons,2.73,Gonad,0.34,2.04,0.0791616210778236,0.169718161911006
WBGene00014253,ZK1320.3,Intestine,17.88,Neurons,1.22,8.06,0.0792085450560105,0.169800805502368
WBGene00006450,tag-77,Glia,253.76,Gonad,241.01,1.05,0.0792378838159611,0.169845737848509
WBGene00013026,Y49A3A.3,Gonad,54.32,Glia,21.33,2.43,0.0793403686066871,0.170047432017991
WBGene00009644,F42G4.7,Gonad,1.14,Neurons,0.00,1.14,0.0794113551728826,0.170181581637541
WBGene00008767,F13G3.7,Gonad,62.02,Glia,25.31,2.36,0.0794933199697957,0.170339227178407
WBGene00013429,Y66D12A.3,Gonad,3.77,Neurons,0.71,2.21,0.0796457768398686,0.170626467379974
WBGene00016620,dhhc-9,Pharynx,17.35,Hypodermis,11.31,1.41,0.0796526200393023,0.170626467379974
WBGene00013171,Y53F4B.25,Hypodermis,63.81,Glia,34.17,1.81,0.0797541568527366,0.170825920706025
WBGene00006497,tag-151,Gonad,209.71,Intestine,171.35,1.22,0.07979579063244,0.170897038764944
WBGene00017291,F09E5.14,Neurons,39.88,Glia,14.71,2.54,0.0799732030216006,0.171258905393077
WBGene00000596,col-7,Hypodermis,3.16,Neurons,0.46,2.17,0.0801591478617943,0.171633374200693
WBGene00006393,taf-11.1,Neurons,13.57,Hypodermis,8.78,1.39,0.0801650035485255,0.171633374200693
WBGene00002855,let-721,Body_wall_muscle,278.16,Intestine,223.48,1.24,0.0802896539523614,0.17185544730633
WBGene00009373,F34D10.3,Neurons,5.08,Body_wall_muscle,2.02,1.69,0.0806829441504125,0.172578237931098
WBGene00016081,C25A6.1,Neurons,6.64,Body_wall_muscle,6.46,0.89,0.0808023083084115,0.172815318814076
WBGene00008339,C55A6.10,Gonad,106.91,Glia,41.02,2.54,0.0808469904336373,0.172892640898857
WBGene00021596,spsb-2,Glia,39.44,Neurons,13.81,2.66,0.0809560459663532,0.1731075957578
WBGene00011325,T01C3.11,Glia,13.27,Hypodermis,5.53,2.03,0.0810229093924283,0.173214026185817
WBGene00003904,pabp-2,Gonad,103.23,Glia,50.16,2.02,0.0811683080270296,0.173469981235205
WBGene00002239,ksr-1,Neurons,85.32,Pharynx,54.51,1.54,0.0812177157857646,0.173557275637069
WBGene00018637,F49E8.6,Glia,68.19,Pharynx,33.55,1.97,0.0812830155467518,0.173678508290103
WBGene00011719,T11G6.4,Glia,82.54,Hypodermis,60.85,1.33,0.0813393900496807,0.173780646679709
WBGene00013503,clec-112,Glia,5.09,Gonad,0.63,3.13,0.081402075495575,0.173896245375783
WBGene00013517,lgc-52,Neurons,10.02,Pharynx,2.05,3.28,0.0814250127236579,0.173926916008564
WBGene00015536,glb-2,Neurons,25.87,Glia,6.66,3.38,0.0814936006593965,0.174055081547427
WBGene00022441,Y110A2AL.4,Glia,5.37,Gonad,3.39,1.22,0.0815547853638009,0.174167409830342
WBGene00044045,R11G10.3,Neurons,12.77,Intestine,0.31,9.72,0.0816253301534856,0.174299701626599
WBGene00016682,C45G9.11,Neurons,15.71,Intestine,1.01,7.82,0.081698839427611,0.174383275250746
WBGene00010520,cpx-2,Neurons,8.44,Pharynx,2.06,2.76,0.0816853794371385,0.174383275250746
WBGene00044413,B0205.12,Gonad,5.46,Body_wall_muscle,2.61,1.51,0.0816988784498215,0.174383275250746
WBGene00016346,fbxa-120,Hypodermis,2.43,Gonad,0.75,1.38,0.0816770574009973,0.174383275250746
WBGene00019724,M02B7.2,Gonad,18.74,Neurons,5.47,2.90,0.0818237947214863,0.174631516403374
WBGene00018008,vpr-1,Gonad,109.86,Neurons,100.65,1.08,0.0818565588264447,0.174683051265487
WBGene00020730,T23E1.3,Gonad,1.72,Body_wall_muscle,0.13,1.51,0.0820492736568422,0.175039026131114
WBGene00009678,magu-4,Glia,221.26,Pharynx,149.06,1.47,0.0820918114439081,0.175111344815265
WBGene00012162,sek-6,Intestine,13.33,Neurons,1.04,6.54,0.0821200027694566,0.175112979555519
WBGene00003886,osm-6,Neurons,25.06,Glia,8.06,2.77,0.0821245998957603,0.175112979555519
WBGene00012245,W04D2.6,Intestine,704.15,Neurons,495.54,1.42,0.0821074313145911,0.175112979555519
WBGene00001823,hap-1,Gonad,22.05,Neurons,17.74,1.18,0.0821271321905344,0.175112979555519
WBGene00005014,spt-4,Gonad,39.55,Glia,17.74,2.11,0.0822038167456815,0.175239622384237
WBGene00020268,hpo-19,Gonad,101.86,Hypodermis,62.54,1.60,0.0821975181439736,0.175239622384237
WBGene00008805,git-1,Intestine,32.41,Neurons,29.38,1.07,0.0823109581547964,0.175412682165252
WBGene00016452,C35D10.17,Neurons,13.37,Gonad,12.93,0.96,0.0823026854029004,0.175412682165252
WBGene00044756,F58F12.4,Glia,24.10,Neurons,5.25,3.86,0.0824895791856379,0.175774861733635
WBGene00195239,ZK1127.13,Gonad,19.36,Neurons,6.27,2.66,0.0825572737365474,0.175900619709224
WBGene00012436,flh-3,Glia,1.36,Gonad,0.43,0.95,0.0827928586476337,0.176384029179841
WBGene00044152,W04G3.10,Body_wall_muscle,0.98,Gonad,0.10,0.89,0.0828085899072072,0.176399004414565
WBGene00044705,T22F3.12,Neurons,23.83,Intestine,4.03,4.74,0.0828623432341568,0.176494962666764
WBGene00017158,hpo-10,Gonad,83.72,Intestine,55.07,1.49,0.0829726726868234,0.176637161104242
WBGene00011226,R11.1,Hypodermis,19.81,Intestine,7.36,2.37,0.083309348313134,0.177186423214305
WBGene00011613,T08D2.8,Gonad,19.32,Neurons,17.94,1.02,0.0833752042928592,0.17730788567148
WBGene00022179,Y71H2AM.14,Intestine,26.35,Hypodermis,1.56,10.29,0.0835265655537954,0.177611141334416
WBGene00020857,srt-62,Neurons,7.20,Pharynx,0.59,4.52,0.0836219336160857,0.177776635168503
WBGene00013345,Y59A8B.8,Neurons,53.12,Intestine,23.54,2.16,0.0836405710211868,0.177797610651266
WBGene00016101,C25E10.12,Glia,71.97,Hypodermis,54.03,1.31,0.0836531729419413,0.177805753245894
WBGene00018997,F57B9.3,Intestine,17.96,Neurons,1.69,6.67,0.083691614487548,0.177868810786023
WBGene00021443,Y39A3CL.7,Gonad,128.60,Intestine,94.38,1.35,0.0837551124851032,0.177985101707257
WBGene00008991,F20G4.2,Gonad,68.91,Intestine,29.41,2.27,0.0839007396655526,0.17823851328447
WBGene00020080,math-37,Intestine,26.24,Glia,3.56,5.76,0.0842515952056769,0.178965114368047
WBGene00022543,ZC190.9,Gonad,1.38,Body_wall_muscle,0.30,1.06,0.0842647824664614,0.178974371896232
WBGene00001619,glr-8,Neurons,7.16,Pharynx,1.78,2.57,0.0843506029315671,0.179137880777978
WBGene00003053,lmp-1,Glia,133.27,Intestine,117.32,1.13,0.0844101592923869,0.179245583387385
WBGene00014172,clpp-1,Glia,35.87,Gonad,26.21,1.32,0.0845457127615508,0.17951462693929
WBGene00008117,gsr-1,Pharynx,118.64,Hypodermis,104.37,1.13,0.0845971891623209,0.17960511327078
WBGene00021333,Y34D9A.8,Neurons,42.95,Intestine,11.58,3.42,0.0846216966150363,0.179638329886208
WBGene00010031,F54B11.8,Gonad,4.04,Body_wall_muscle,1.25,1.79,0.0846364998581251,0.179650941217179
WBGene00007305,C04G2.2,Neurons,4.14,Hypodermis,0.89,2.20,0.0847096087439024,0.179787297544513
WBGene00020415,T10E9.5,Neurons,5.57,Pharynx,0.49,3.73,0.0847472089600001,0.17979180249379
WBGene00011000,R03G8.6,Intestine,2.96,Neurons,0.11,2.67,0.0847393276087779,0.17979180249379
WBGene00000676,col-102,Hypodermis,5.43,Pharynx,1.08,2.62,0.0847623208483296,0.179805044570583
WBGene00004375,rme-4,Pharynx,114.62,Glia,74.19,1.52,0.084809626732415,0.179868634342361
WBGene00077658,M106.8,Gonad,47.83,Neurons,25.23,1.82,0.0849155899604937,0.180073639929822
WBGene00003022,lin-37,Gonad,58.29,Glia,21.28,2.62,0.0850538657627857,0.180348003439062
WBGene00020322,T07F12.2,Glia,21.84,Intestine,9.14,2.15,0.0851285207168237,0.1804685466901
WBGene00018149,F37C12.1,Gonad,69.47,Intestine,32.70,2.06,0.0853258048832712,0.180830046083512
WBGene00017338,F10D7.1,Neurons,70.33,Glia,38.72,1.77,0.0853188861140635,0.180830046083512
WBGene00006722,ubh-2,Neurons,25.79,Gonad,25.74,0.96,0.0853112354571851,0.180830046083512
WBGene00007898,C33D9.3,Neurons,99.70,Hypodermis,86.77,1.14,0.0853447958049207,0.180851385716239
WBGene00011826,T18D3.9,Intestine,13.08,Body_wall_muscle,1.46,5.31,0.0855344545947159,0.181196460350035
WBGene00011029,abhd-11.2,Gonad,41.40,Intestine,20.92,1.89,0.08564685006803,0.181415600598645
WBGene00003066,lpl-1,Body_wall_muscle,102.44,Gonad,86.95,1.16,0.0856860380483646,0.181479644475854
WBGene00000293,cap-2,Neurons,168.29,Pharynx,130.85,1.28,0.0856974893073567,0.181484935828398
WBGene00009637,nspc-13,Neurons,1.20,Hypodermis,0.10,1.09,0.0857815580803366,0.181643994969863
WBGene00008571,prmn-1,Pharynx,333.95,Glia,248.17,1.34,0.0861518439125763,0.182409027360751
WBGene00004033,pkc-2,Intestine,557.25,Neurons,365.13,1.52,0.0863276484242663,0.182762168272407
WBGene00006532,tba-6,Neurons,19.49,Glia,4.87,3.32,0.0863777038818004,0.182849042960315
WBGene00044312,K04C2.8,Gonad,3.82,Hypodermis,0.31,2.91,0.0864212656828048,0.182903056656519
WBGene00007252,mlt-2,Hypodermis,15.46,Neurons,8.08,1.70,0.0865324811705278,0.1831193157749
WBGene00003903,pab-2,Neurons,950.33,Glia,785.30,1.21,0.0865680018334572,0.183175361708352
WBGene00016391,C34B2.6,Intestine,368.60,Gonad,286.80,1.28,0.0865955348145679,0.18321449600523
WBGene00006110,str-45,Neurons,1.00,Hypodermis,0.11,0.90,0.0866850388222151,0.183384723644868
WBGene00013219,Y54G11A.11,Gonad,58.20,Neurons,34.76,1.63,0.086706041988451,0.183410015355097
WBGene00001805,gur-4,Body_wall_muscle,10.69,Hypodermis,3.80,2.23,0.086837086182007,0.183648886175844
WBGene00020259,T05E7.3,Gonad,130.00,Intestine,86.99,1.48,0.0868667566663061,0.183692470726339
WBGene00044185,F14F8.14,Body_wall_muscle,1.01,Neurons,0.00,1.01,0.0869221070574934,0.183771175653155
WBGene00020530,T15B12.1,Neurons,193.59,Glia,123.87,1.55,0.0870074642468676,0.183932454661409
WBGene00019423,K05G3.2,Neurons,1.66,Body_wall_muscle,0.35,1.23,0.0870552453611527,0.184014273067354
WBGene00011243,R11D1.2,Neurons,6.18,Glia,0.63,3.79,0.0870869984296999,0.184062198432744
WBGene00011176,R09E10.6,Hypodermis,2.49,Gonad,0.53,1.63,0.0871897023909768,0.184240848240122
WBGene00020219,T05A7.1,Hypodermis,27.66,Glia,11.46,2.22,0.0873353271934191,0.184529332659766
WBGene00185078,F40G9.17,Gonad,36.39,Body_wall_muscle,34.70,1.02,0.0873827963375967,0.184595012781713
WBGene00013389,Y62H9A.1,Neurons,0.77,Gonad,0.35,0.57,0.0873846254577139,0.184595012781713
WBGene00018354,F42G2.5,Intestine,32.18,Glia,3.57,7.04,0.0874174397462385,0.184645089204543
WBGene00000774,cpf-2,Gonad,66.11,Glia,35.60,1.81,0.087635668335059,0.185084714238445
WBGene00022673,ZK177.8,Gonad,121.48,Hypodermis,84.60,1.42,0.0877246653921705,0.185236113767155
WBGene00003372,mlc-4,Pharynx,207.00,Glia,135.90,1.51,0.0877768693089873,0.185327040700186
WBGene00008644,F10C2.3,Intestine,33.23,Neurons,3.98,6.67,0.0878038367143427,0.18536467132227
WBGene00009091,F23D12.7,Body_wall_muscle,9.71,Intestine,1.39,4.06,0.0878721919519851,0.185460849976216
WBGene00006928,vit-4,Hypodermis,1.89,Body_wall_muscle,0.17,1.61,0.0878744105182803,0.185460849976216
WBGene00003653,nhr-63,Pharynx,36.31,Intestine,25.78,1.36,0.088082636787016,0.185856472396128
WBGene00019749,M03A8.3,Glia,66.35,Intestine,52.76,1.23,0.0882004095519254,0.186066240194305
WBGene00019666,sago-1,Hypodermis,50.95,Glia,21.70,2.24,0.0882256657325911,0.186100152972461
WBGene00044502,C46G7.5,Gonad,2.39,Body_wall_muscle,0.53,1.56,0.0883015535370422,0.186240848168701
WBGene00021644,Y47G6A.18,Hypodermis,169.78,Intestine,141.87,1.19,0.0883749537008411,0.186360813123904
WBGene00017737,F23C8.8,Gonad,3.30,Hypodermis,0.41,2.34,0.0884649746360458,0.186527304019896
WBGene00021079,W08A12.2,Body_wall_muscle,3.48,Gonad,0.73,2.01,0.088543900169173,0.186674300606272
WBGene00021565,Y45G12C.1,Intestine,24.56,Neurons,2.59,6.84,0.0885893928257728,0.186731369654907
WBGene00010396,H13N06.2,Hypodermis,18.69,Intestine,7.19,2.28,0.0885878758534737,0.186731369654907
WBGene00016711,fbxc-53,Neurons,7.68,Pharynx,0.60,4.80,0.0887252272168915,0.186998240893492
WBGene00018541,nhr-186,Pharynx,24.11,Neurons,8.84,2.45,0.088976240768307,0.187507784241018
WBGene00008651,F10D11.5,Glia,22.03,Hypodermis,8.77,2.26,0.0890179431309262,0.187556670326058
WBGene00017921,F29B9.5,Pharynx,42.23,Neurons,22.04,1.83,0.0890170382526937,0.187556670326058
WBGene00016193,C28H8.2,Hypodermis,2.90,Neurons,0.53,1.89,0.0891873177016928,0.187894005106113
WBGene00009691,F44E5.4,Neurons,819.00,Glia,689.33,1.19,0.0892206268278442,0.187944645788967
WBGene00044444,F09G8.10,Glia,6.61,Intestine,1.11,3.13,0.08936592036371,0.188172491086815
WBGene00003825,ntl-2,Glia,326.40,Neurons,235.51,1.38,0.0895911897605086,0.188627233863239
WBGene00016490,C36E6.2,Body_wall_muscle,23.50,Pharynx,21.97,1.02,0.0896368466090519,0.188703761305649
WBGene00012699,Y39B6A.41,Intestine,22.48,Pharynx,1.55,8.81,0.0897203191885676,0.188859874379175
WBGene00019021,F57H12.6,Hypodermis,7.06,Neurons,3.34,1.63,0.089807221048003,0.18902317286513
WBGene00022059,Y67D8A.2,Intestine,215.54,Gonad,151.83,1.41,0.0898872291315865,0.189171929165946
WBGene00006399,tag-4,Neurons,13.02,Glia,1.32,5.62,0.0899660104044363,0.189318072968787
WBGene00003657,nhr-67,Glia,49.36,Neurons,16.05,2.89,0.0900565441036135,0.189488914835411
WBGene00002981,lgg-2,Neurons,486.20,Glia,375.55,1.29,0.0900979446575211,0.189556350405045
WBGene00007270,rei-1,Gonad,80.35,Hypodermis,55.73,1.42,0.090175708986548,0.189700269496297
