Table S11: Differential expression test results for amphid vs. phasmid sheath cells. ,,,,,
gene_id,symbol,q-value,amphid TPM,phasmid TPM,"moderated log2
(amphid / phasmid)"
WBGene00010727,K09G1.1,0.617642690004426,448.957,619.458,-0.461
WBGene00018395,mtch-1,0.617642690004426,119.315,209.686,-0.801
WBGene00020636,T20H4.5,0.617642690004426,55.815,20.671,1.365
WBGene00020950,dlst-1,0.617844408009403,135.536,136.530,0.000
WBGene00010564,ath-1,0.618056500374737,34.790,60.973,-0.769
WBGene00018417,F44E2.3,0.618056500374737,25.223,97.065,-1.888
WBGene00001558,gdi-1,0.619411490786639,999.548,1041.897,-0.058
WBGene00004754,sec-23,0.619936925338973,110.860,70.733,0.628
WBGene00006364,syd-2,0.619936925338973,63.672,11.719,2.324
WBGene00006512,abcf-1,0.619936925338973,150.582,12.118,3.521
WBGene00004762,sel-5,0.620593910070727,286.901,197.224,0.533
WBGene00003564,ncs-2,0.620791451435246,99.020,51.381,0.919
WBGene00003982,pes-9,0.620963182436502,85.514,150.077,-0.795
WBGene00000500,chn-1,0.622401607976765,45.186,86.625,-0.907
WBGene00009596,sre-8,0.622401607976765,34.905,88.245,-1.297
WBGene00009451,cids-2,0.622435968041556,50.953,15.789,1.602
WBGene00001945,his-71,0.62245312131051,50.912,130.511,-1.330
WBGene00010037,F54C8.4,0.62245312131051,76.105,154.950,-1.007
WBGene00012019,dkf-2,0.62245312131051,105.290,0.000,6.718
WBGene00009112,tag-353,0.623733078600677,61.817,74.241,-0.241
WBGene00016962,C56C10.4,0.623733078600677,321.177,491.996,-0.611
WBGene00010056,smc-6,0.625438220798199,63.853,20.267,1.586
WBGene00002135,inx-13,0.626383817114563,632.293,354.106,0.832
WBGene00011237,gkow-1,0.626383817114563,34.481,73.805,-1.057
WBGene00011904,hlb-1,0.626383817114563,68.927,32.048,1.061
WBGene00021522,nhr-274,0.626383817114563,195.590,302.550,-0.622
WBGene00022155,Y71G12B.17,0.626383817114563,52.445,74.201,-0.473
WBGene00021372,ugt-45,0.626529245679332,122.210,75.725,0.672
WBGene00021367,Y37E11AM.3,0.627420903213077,108.757,43.702,1.283
WBGene00009654,F43D9.3,0.627911515733622,63.485,17.396,1.787
WBGene00010912,gmps-1,0.627911515733622,55.119,10.719,2.234
WBGene00004336,ret-1,0.6281441576548,414.209,305.585,0.434
WBGene00011436,T04F3.1,0.628310214318801,2053.189,1362.534,0.591
WBGene00000908,daf-12,0.62890689797096,67.942,45.325,0.553
WBGene00010522,K03A11.5,0.630180786524797,52.989,0.000,5.728
WBGene00003254,mig-23,0.630247230361501,94.471,32.482,1.496
WBGene00004428,rpl-16,0.630247230361501,2903.602,2802.852,0.050
WBGene00006309,sul-2,0.630247230361501,41.562,0.000,5.377
WBGene00008986,F20G2.2,0.630247230361501,32.277,70.444,-1.082
WBGene00010557,mspn-1,0.630247230361501,52.767,64.752,-0.268
WBGene00017805,F26A1.7,0.630247230361501,44.738,29.304,0.562
WBGene00021420,trap-3,0.630247230361501,272.866,219.807,0.305
WBGene00015952,C18B2.1,0.631260387541378,159.940,182.199,-0.179
WBGene00019124,F59E12.9,0.63209432668987,148.736,96.542,0.609
WBGene00015157,B0361.3,0.633322518821815,43.864,56.073,-0.322
WBGene00004088,ppk-2,0.633552977498335,33.825,13.718,1.201
WBGene00015131,B0303.11,0.633552977498335,76.646,48.476,0.632
WBGene00022848,ZK1055.7,0.633552977498335,111.728,119.271,-0.081
WBGene00000542,clp-1,0.633935377816323,465.480,515.877,-0.145
WBGene00001239,elo-1,0.633935377816323,24.743,0.000,4.629
WBGene00001685,gpd-3,0.633935377816323,473.173,766.704,-0.693
WBGene00002005,hsp-1,0.633935377816323,995.167,1180.007,-0.244
WBGene00002259,lbp-7,0.633935377816323,98.228,48.747,0.982
WBGene00003718,nhr-128,0.633935377816323,53.537,28.115,0.879
WBGene00004758,sek-1,0.633935377816323,26.047,0.000,4.703
WBGene00007617,rrbs-1,0.633935377816323,22.962,3.573,2.328
WBGene00009065,F22G12.5,0.633935377816323,54.173,56.767,-0.041
WBGene00009441,wdr-48,0.633935377816323,25.156,79.243,-1.599
WBGene00010236,F58B4.3,0.633935377816323,27.868,0.000,4.801
WBGene00010435,JC8.2,0.633935377816323,43.696,71.412,-0.676
WBGene00011276,aakg-5,0.633935377816323,80.318,138.114,-0.764
WBGene00011443,cutl-11,0.633935377816323,88.502,42.673,1.019
WBGene00011944,T23D8.3,0.633935377816323,70.242,86.867,-0.286
WBGene00014019,ZK632.12,0.633935377816323,35.158,0.000,5.136
WBGene00016676,C45G9.5,0.633935377816323,41.915,79.348,-0.887
WBGene00021965,Y57G7A.1,0.633935377816323,26.327,5.199,2.086
WBGene00001028,dnj-10,0.63426063730238,23.328,0.000,4.544
WBGene00003735,nhx-8,0.63426063730238,139.608,132.751,0.062
WBGene00007573,C14B1.2,0.63426063730238,23.209,0.000,4.537
WBGene00007745,C26D10.4,0.63426063730238,47.459,63.779,-0.396
WBGene00009307,F32A11.1,0.63426063730238,23.810,3.573,2.380
WBGene00010806,M01E5.3,0.63426063730238,46.774,46.811,0.029
WBGene00015298,C01F1.3,0.63426063730238,20.526,0.000,4.359
WBGene00016750,let-611,0.63426063730238,23.397,3.573,2.355
WBGene00016837,C50F2.3,0.63426063730238,25.673,0.000,4.682
WBGene00017273,gos-28,0.63426063730238,54.553,16.693,1.624
WBGene00018044,F35D11.3,0.63426063730238,22.592,3.573,2.305
WBGene00022139,tub-2,0.63426063730238,26.194,0.000,4.711
WBGene00000644,col-68,0.634529214941776,20.320,0.000,4.345
WBGene00001112,duo-3,0.634529214941776,101.877,80.664,0.319
WBGene00001130,dyn-1,0.634529214941776,46.887,41.288,0.149
WBGene00001602,gln-1,0.634529214941776,79.588,81.941,-0.024
WBGene00003012,lin-26,0.634529214941776,323.102,198.410,0.696
WBGene00003624,nhr-28,0.634529214941776,23.044,0.000,4.526
WBGene00007260,olrn-1,0.634529214941776,21.399,3.573,2.226
WBGene00009187,F27D4.1,0.634529214941776,42.597,59.669,-0.453
WBGene00009531,F38B2.4,0.634529214941776,116.057,140.985,-0.268
WBGene00011216,usp-46,0.634529214941776,22.816,3.573,2.319
WBGene00011679,ucr-2.2,0.634529214941776,51.837,13.785,1.810
WBGene00011776,hpo-5,0.634529214941776,30.673,69.573,-1.135
WBGene00012362,W09D10.4,0.634529214941776,223.994,156.969,0.504
WBGene00014669,C06G8.3,0.634529214941776,20.052,0.000,4.326
WBGene00015644,C09E8.1,0.634529214941776,44.306,52.583,-0.215
WBGene00015926,C17H11.6,0.634529214941776,197.566,13.653,3.753
WBGene00016067,C24H10.1,0.634529214941776,23.022,0.000,4.525
WBGene00016393,C34B2.8,0.634529214941776,86.656,152.022,-0.794
WBGene00016749,C48E7.1,0.634529214941776,18.646,0.000,4.221
WBGene00000140,anc-1,0.63572066680841,916.342,1199.214,-0.387
WBGene00004267,rab-3,0.63572066680841,87.949,32.680,1.385
WBGene00006951,wrt-5,0.63572066680841,83.341,46.997,0.796
WBGene00015752,C14B9.2,0.635951935148388,209.765,236.973,-0.169
WBGene00020097,larp-1,0.63596223079246,440.309,351.519,0.321
WBGene00021800,Y53G8AL.2,0.636886127217018,113.958,62.654,0.840
WBGene00021281,ell-1,0.637916714324578,365.049,373.988,-0.031
WBGene00000227,atm-1,0.638179027755615,47.725,18.395,1.299
WBGene00001048,dnj-30,0.638179027755615,42.253,13.176,1.576
WBGene00021765,Y51F10.4,0.638179027755615,34.852,12.152,1.406
WBGene00001764,gst-16,0.638523804688433,41.620,71.423,-0.745
WBGene00003989,pfn-1,0.638523804688433,44.716,80.907,-0.824
WBGene00020682,T22D1.3,0.638523804688433,42.836,40.978,0.029
WBGene00000150,apm-1,0.639755773876103,79.889,130.725,-0.693
WBGene00018491,mdh-1,0.639755773876103,275.361,254.475,0.108
WBGene00021355,Y37E3.17,0.640818249583198,142.011,248.244,-0.796
WBGene00001405,fce-1,0.641143175677641,142.196,85.123,0.723
WBGene00006770,unc-34,0.641143175677641,51.379,60.850,-0.216
WBGene00009262,F30A10.3,0.641143175677641,77.710,43.022,0.820
WBGene00019204,H14N18.4,0.641403384830003,980.833,1007.186,-0.037
WBGene00001058,dpf-5,0.643520834157727,69.353,95.741,-0.445
WBGene00004880,smg-2,0.643520834157727,71.080,99.204,-0.461
WBGene00005663,sars-1,0.643666234856169,139.191,155.883,-0.153
WBGene00006579,tlk-1,0.644004242435417,201.226,194.876,0.039
WBGene00016977,akap-1,0.644753142425355,337.233,302.571,0.152
WBGene00015920,C17G10.9,0.644845331558795,130.429,220.284,-0.745
WBGene00006918,vha-9,0.647298072981997,331.522,587.008,-0.820
WBGene00015695,ugt-26,0.648203772028159,43.979,58.371,-0.376
WBGene00015478,C05D10.2,0.649622789064081,87.244,14.073,2.533
WBGene00011775,T14G10.5,0.651005760424407,149.095,182.887,-0.285
WBGene00001334,ero-1,0.651565125936958,67.619,81.781,-0.253
WBGene00001526,gck-1,0.651565125936958,66.443,85.725,-0.346
WBGene00006861,cal-5,0.651565125936958,84.706,43.235,0.937
WBGene00020865,T27E4.7,0.651565125936958,82.768,25.294,1.654
WBGene00001056,dpf-3,0.655208743110052,79.834,128.551,-0.669
WBGene00001980,hmr-1,0.655208743110052,55.106,146.648,-1.386
WBGene00008143,C47E8.4,0.655208743110052,28.108,72.775,-1.322
WBGene00015928,C17H12.2,0.655424565931076,96.667,55.712,0.769
WBGene00000832,ctn-1,0.65563230293147,29.541,46.252,-0.599
WBGene00004360,rib-1,0.65563230293147,36.625,49.566,-0.398
WBGene00009674,nucb-1,0.65563230293147,376.672,390.186,-0.047
WBGene00003795,npp-9,0.655740431479747,95.193,54.471,0.779
WBGene00006384,taf-3,0.655740431479747,42.916,107.080,-1.286
WBGene00007388,folt-1,0.655740431479747,45.777,18.607,1.223
WBGene00019333,moma-1,0.655740431479747,56.502,13.785,1.934
WBGene00015126,B0303.4,0.655759993971181,58.662,30.403,0.902
WBGene00001026,dnj-8,0.658141361506094,52.417,108.287,-1.019
WBGene00003905,pad-1,0.658141361506094,166.017,190.650,-0.191
WBGene00007111,sart-3,0.658141361506094,27.759,61.729,-1.102
WBGene00007256,swsn-9,0.658141361506094,28.531,63.739,-1.110
WBGene00007413,pro-2,0.658141361506094,58.816,90.628,-0.599
WBGene00011250,R11H6.2,0.658141361506094,43.293,72.078,-0.702
WBGene00013734,Y111B2A.10,0.658141361506094,56.891,129.819,-1.165
WBGene00014202,mmcm-1,0.658141361506094,33.603,59.137,-0.773
WBGene00003162,mdh-2,0.658593183920165,147.604,321.348,-1.113
WBGene00021854,Y54F10AR.1,0.660123943237776,79.670,130.296,-0.692
WBGene00019492,K07E3.4,0.661038472225259,84.909,140.561,-0.710
WBGene00016975,nhr-173,0.661430205141496,209.989,213.055,-0.014
WBGene00016643,vps-45,0.662935447808963,25.336,61.285,-1.218
WBGene00019334,K02F3.12,0.662935447808963,30.301,40.370,-0.367
WBGene00020383,tin-44,0.662935447808963,30.742,61.717,-0.959
WBGene00004039,plc-4,0.663194991634515,67.311,119.616,-0.808
WBGene00009189,F27D4.4,0.663194991634515,92.342,128.819,-0.465
WBGene00001776,gst-28,0.664260961719078,250.020,186.342,0.416
WBGene00020036,R12E2.11,0.664260961719078,53.206,96.498,-0.832
WBGene00003071,lrp-1,0.665119768409991,115.599,85.670,0.416
WBGene00006479,tmbi-4,0.667541126609531,131.458,189.132,-0.514
WBGene00010700,nipi-3,0.667541126609531,125.539,123.182,0.016
WBGene00009686,ent-7,0.667715089742899,39.864,74.026,-0.857
WBGene00013599,eipr-1,0.667715089742899,39.719,57.234,-0.491
WBGene00021170,arx-4,0.667715089742899,43.180,81.350,-0.881
WBGene00017885,dip-2,0.668080997205711,151.945,88.430,0.765
WBGene00013687,exoc-8,0.669558412456902,127.818,250.010,-0.957
WBGene00004410,rla-2,0.669673253408806,757.069,840.554,-0.149
WBGene00004454,rpl-36.A,0.670218897906095,1282.402,1259.245,0.025
WBGene00000197,aars-2,0.670279286503604,87.823,111.948,-0.334
WBGene00004266,rab-1,0.670553344002245,221.393,353.077,-0.667
WBGene00012474,attf-6,0.671175851434115,49.404,89.299,-0.825
WBGene00015043,cyp-34A8,0.671424968185824,201.425,305.249,-0.593
WBGene00010407,H19N07.3,0.67300293221391,28.908,70.314,-1.233
WBGene00004456,rpl-43,0.675537578759195,748.010,716.725,0.060
WBGene00004328,rdy-2,0.676590874131278,455.956,670.699,-0.554
WBGene00000390,cdc-42,0.678355297624681,89.438,118.425,-0.389
WBGene00006529,tba-2,0.679985446692116,324.365,333.088,-0.034
WBGene00011311,T01B7.5,0.680528941607004,32.622,56.535,-0.750
WBGene00022855,tcer-1,0.684822593311325,230.062,100.545,1.180
WBGene00020185,pgk-1,0.686368605012088,93.544,89.505,0.048
WBGene00008334,sdz-8,0.686938187145056,53.174,15.578,1.681
WBGene00010480,K01G5.9,0.688006375212997,64.831,135.298,-1.039
WBGene00011773,ttr-53,0.688006375212997,67.968,21.785,1.577
WBGene00021810,phf-15,0.688722045173025,31.162,47.743,-0.570
WBGene00006372,syx-2,0.689214503673258,115.765,176.843,-0.599
WBGene00010966,nduo-3,0.69141964785829,122.342,185.674,-0.590
WBGene00007214,C01A2.2,0.691420864241604,86.125,84.296,0.014
WBGene00015551,C06G3.5,0.692176619305367,78.092,24.307,1.626
WBGene00020824,T26A8.1,0.692176619305367,68.201,10.719,2.541
WBGene00022721,ugtp-1,0.692176619305367,71.967,23.438,1.558
WBGene00004474,rps-5,0.692275952426639,4468.196,3750.151,0.252
WBGene00004038,plc-3,0.692514337152998,158.851,196.537,-0.298
WBGene00015391,sdha-1,0.692514337152998,166.933,123.344,0.425
WBGene00004477,rps-8,0.692532333600303,2638.687,3192.958,-0.275
WBGene00001226,eif-3.C,0.693849019496269,249.904,184.449,0.430
WBGene00000894,dab-1,0.693949671605609,98.715,68.407,0.508
WBGene00007653,cysl-1,0.693949671605609,95.034,153.157,-0.673
WBGene00007848,cytb-5.1,0.693949671605609,68.735,35.389,0.918
WBGene00013670,hpo-13,0.693949671605609,39.689,132.102,-1.699
WBGene00013740,hut-1,0.694173281631151,49.657,28.438,0.754
WBGene00004744,scp-1,0.694739514690107,30.437,43.727,-0.476
WBGene00003034,lin-49,0.695835384328507,59.065,110.569,-0.880
WBGene00021068,W06H8.6,0.695835384328507,752.944,826.520,-0.133
WBGene00002980,lgg-1,0.695847228243639,240.017,214.630,0.155
WBGene00000879,cyn-3,0.697204544750231,118.308,144.899,-0.280
WBGene00007593,C14H10.3,0.697204544750231,800.961,591.725,0.434
WBGene00008183,rin-1,0.697204544750231,179.470,127.451,0.483
WBGene00008414,D2030.4,0.697204544750231,57.185,23.438,1.227
WBGene00010307,skat-1,0.697722890389226,161.827,93.280,0.779
WBGene00001396,fat-4,0.698037995626675,64.299,15.789,1.937
WBGene00020964,polq-1,0.698037995626675,39.172,46.838,-0.221
WBGene00016439,C35D10.1,0.699204064506815,52.317,77.543,-0.540
WBGene00018533,F47B7.2,0.699204064506815,110.195,139.930,-0.332
WBGene00015410,tbc-6,0.699582284624712,54.890,28.519,0.895
WBGene00010778,gpdh-2,0.699857687595936,59.905,37.072,0.654
WBGene00013340,tcc-1,0.699857687595936,211.721,320.135,-0.590
WBGene00003785,nos-3,0.702536710299616,65.114,17.994,1.777
WBGene00003806,npp-20,0.702536710299616,66.349,68.435,-0.023
WBGene00003947,pbs-1,0.702536710299616,103.224,158.412,-0.604
WBGene00010284,aman-2,0.702536710299616,364.482,470.670,-0.365
WBGene00020268,hpo-19,0.702536710299616,50.848,24.304,1.007
WBGene00020812,acdh-7,0.702536710299616,47.740,27.571,0.741
WBGene00012659,Y39A1A.22,0.702882406559987,35.409,37.889,-0.057
WBGene00019620,fah-1,0.702882406559987,38.649,38.355,0.048
WBGene00000528,clh-1,0.703335653098448,165.565,120.683,0.444
WBGene00007679,C18D11.1,0.703580144946334,64.773,78.014,-0.246
WBGene00003221,mes-3,0.705339170300954,142.391,98.360,0.519
WBGene00019166,tat-2,0.705339170300954,167.141,67.521,1.286
WBGene00020706,atg-9,0.705482192544289,85.286,94.383,-0.129
WBGene00007143,B0334.3,0.705905908071805,34.037,31.156,0.082
WBGene00020822,T26A5.6,0.705905908071805,44.372,15.926,1.390
WBGene00017300,rpc-2,0.707502377757668,38.185,31.367,0.239
WBGene00005009,spr-4,0.707694337608183,59.414,77.852,-0.366
WBGene00004083,pph-1,0.708059047652497,142.473,151.655,-0.080
WBGene00022569,ZC239.6,0.708059047652497,64.094,11.719,2.333
WBGene00004416,rpl-5,0.708136564690308,3962.714,3428.866,0.208
WBGene00000276,byn-1,0.708649648367178,55.701,102.532,-0.855
WBGene00002583,let-363,0.708649648367178,153.493,166.270,-0.106
WBGene00011033,R05D11.5,0.708649648367178,35.040,42.612,-0.242
WBGene00011259,miz-1,0.708649648367178,55.241,70.161,-0.319
WBGene00013361,fars-2,0.708649648367178,45.177,14.293,1.563
WBGene00014078,ZK792.5,0.708649648367178,41.420,17.117,1.193
WBGene00018008,vpr-1,0.708649648367178,46.453,20.001,1.145
WBGene00020347,ech-1.2,0.708649648367178,135.587,98.982,0.439
WBGene00021977,Y58A7A.3,0.708649648367178,35.028,19.846,0.749
WBGene00002957,let-858,0.710165679654722,62.271,65.163,-0.043
WBGene00004317,rbg-1,0.710165679654722,57.214,16.693,1.693
WBGene00009201,F28C1.3,0.710165679654722,104.222,63.709,0.688
WBGene00008688,F11A10.7,0.710349540741589,39.308,41.356,-0.037
WBGene00011034,paxt-1,0.710349540741589,25.628,33.469,-0.330
WBGene00003953,pbs-7,0.710408948228922,45.925,14.073,1.607
WBGene00006823,unc-94,0.710408948228922,46.602,17.037,1.369
WBGene00001493,frm-7,0.711436595583046,130.308,54.513,1.231
WBGene00008505,F01G4.6,0.711436595583046,642.512,734.132,-0.190
WBGene00021733,otub-2,0.711436595583046,68.270,33.920,0.967
WBGene00000181,ard-1,0.712246946337908,35.975,27.377,0.342
WBGene00000371,cco-1,0.712246946337908,137.582,53.840,1.327
WBGene00001090,drh-1,0.712246946337908,46.315,10.684,1.987
WBGene00002076,imb-2,0.712246946337908,35.085,40.002,-0.149
WBGene00003019,lin-33,0.712246946337908,27.021,34.010,-0.279
WBGene00004800,sir-2.1,0.712246946337908,27.493,45.798,-0.685
WBGene00005025,sqv-7,0.712246946337908,20.288,24.546,-0.205
WBGene00007761,rad-26,0.712246946337908,170.272,102.173,0.723
WBGene00008927,snx-17,0.712246946337908,25.756,34.933,-0.385
WBGene00010521,K03A11.4,0.712246946337908,77.390,45.632,0.731
WBGene00010911,M106.3,0.712246946337908,44.742,77.849,-0.767
WBGene00011221,R10E12.2,0.712246946337908,206.567,294.479,-0.505
WBGene00011349,T01H3.3,0.712246946337908,40.070,30.166,0.363
WBGene00012386,agef-1,0.712246946337908,241.170,242.196,-0.000
WBGene00012584,ceh-100,0.712246946337908,73.842,65.576,0.149
WBGene00013737,tpst-1,0.712246946337908,88.648,155.155,-0.791
WBGene00015510,C06A6.5,0.712246946337908,433.766,380.646,0.185
WBGene00016326,ubr-1,0.712246946337908,165.004,216.071,-0.380
WBGene00016585,oac-59,0.712246946337908,119.228,93.702,0.332
WBGene00017852,F27C1.2,0.712246946337908,55.086,22.853,1.208
WBGene00020781,T24H7.2,0.712246946337908,295.507,192.510,0.611
WBGene00022646,acl-9,0.712246946337908,100.804,60.879,0.704
WBGene00002173,itr-1,0.712272152997882,52.274,12.118,1.995
WBGene00004403,rom-4,0.712272152997882,53.850,75.619,-0.463
WBGene00013365,Y60A3A.19,0.712272152997882,38.712,79.604,-1.003
WBGene00003606,nhr-7,0.713068510283181,313.021,65.453,2.236
WBGene00003582,dcap-2,0.713892866967891,78.408,138.101,-0.798
WBGene00006751,unc-11,0.713892866967891,24.064,32.936,-0.394
WBGene00011015,R04F11.2,0.713892866967891,100.190,97.353,0.027
WBGene00015346,C02F5.3,0.713892866967891,25.244,68.585,-1.386
WBGene00016409,sumv-1,0.713892866967891,24.583,35.416,-0.469
WBGene00020148,T01D1.3,0.713892866967891,35.893,47.134,-0.353
WBGene00020301,T07D1.2,0.713892866967891,30.149,32.665,-0.069
WBGene00021628,Y47D9A.1,0.713892866967891,24.929,43.112,-0.734
WBGene00022489,Y119D3B.12,0.713892866967891,27.915,27.583,0.068
WBGene00020222,fut-6,0.71460246364544,202.513,133.992,0.585
WBGene00021097,cdc-37,0.714795566722395,62.183,29.188,1.043
WBGene00004916,snr-3,0.716347426104233,53.249,115.125,-1.086
WBGene00010428,dcn-1,0.716347426104233,54.894,18.607,1.485
WBGene00011179,R09H10.1,0.716347426104233,211.925,63.615,1.714
WBGene00012614,Y38H6A.3,0.716347426104233,44.068,86.453,-0.940
WBGene00020868,eif-1,0.716347426104233,89.897,107.054,-0.236
WBGene00004460,rpn-3,0.717178880938215,121.729,145.759,-0.248
WBGene00006565,tfg-1,0.717178880938215,127.697,149.595,-0.217
WBGene00011055,arrd-14,0.717178880938215,29.425,44.975,-0.564
WBGene00009552,piki-1,0.719288781623055,60.587,51.310,0.212
WBGene00004264,qua-1,0.719417810658425,143.788,111.000,0.360
WBGene00013487,egas-2,0.719417810658425,55.302,81.290,-0.530
WBGene00020437,stt-3,0.721758104748269,614.324,622.447,-0.017
WBGene00001395,fat-3,0.721773542375967,32.088,47.134,-0.510
WBGene00001757,gst-9,0.721773542375967,34.303,32.873,0.018
WBGene00015308,C01G5.6,0.721773542375967,22.985,47.865,-0.997
WBGene00022053,cisd-3.2,0.721773542375967,23.074,42.173,-0.809
WBGene00012894,tbc-17,0.722273690993137,283.004,133.936,1.069
WBGene00004117,sin-3,0.723576271719327,131.402,171.781,-0.376
WBGene00013462,micu-1,0.72372833280604,37.728,19.499,0.880
WBGene00003596,ngp-1,0.725398279491126,73.181,119.743,-0.691
WBGene00008404,D2013.6,0.727218216015693,22.689,36.793,-0.635
WBGene00012717,Y39E4B.6,0.727218216015693,18.350,25.771,-0.413
WBGene00017011,eaf-1,0.727218216015693,25.318,27.645,-0.071
WBGene00017245,srpa-72,0.727218216015693,46.485,77.612,-0.709
WBGene00000159,aps-1,0.728431509487849,42.503,23.830,0.775
