Table S7: Differential expression test results for the identification of cell type enriched genes. ,,,,,,,,
gene_id,symbol,max.cell.type,max.cell.type.expr,cell.type.2,cell.type.2.expr,ratio,pval,qval
WBGene00001086,dpy-27,Ciliated_sensory_neurons,739.32,Somatic_gonad_precursors,652.25,1.13,0.174512421621691,0.488502521453073
WBGene00005743,srv-32,Ciliated_sensory_neurons,53.89,Excretory_cells,5.35,8.49,0.174829250797085,0.488665816992519
WBGene00001757,gst-9,Am/PH_sheath_cells,42.28,Seam_cells,16.08,2.47,0.175014248501095,0.488665816992519
WBGene00010244,F58D5.5,Socket_cells,911.36,GABAergic_neurons,691.54,1.32,0.174986143015103,0.488665816992519
WBGene00021715,Y49F6B.2,Sex_myoblasts,47.94,Germline,42.64,1.10,0.174827339398919,0.488665816992519
WBGene00011522,srap-1,Non-seam_hypodermis,2603.77,Excretory_cells,2073.97,1.25,0.175100592913759,0.488839570163173
WBGene00044083,tin-9.2,Sex_myoblasts,40.65,Germline,39.25,1.01,0.175136903123745,0.488873611019201
WBGene00001717,grl-8,Ciliated_sensory_neurons,51.00,Oxygen_sensory_neurons,13.22,3.59,0.175195066802691,0.488909060352641
WBGene00015359,C02G6.1,Body_wall_muscle,75.77,Intestinal/rectal_muscle,35.93,2.05,0.175197839988238,0.488909060352641
WBGene00013274,Y57A10B.2,Other_interneurons,201.69,Cholinergic_neurons,122.85,1.63,0.175239772404692,0.488958764819755
WBGene00022530,ZC155.2,Cholinergic_neurons,35.96,GABAergic_neurons,9.98,3.28,0.175292987362083,0.488995266446751
WBGene00010557,mspn-1,Germline,134.78,Somatic_gonad_precursors,95.62,1.39,0.175301100156309,0.488995266446751
WBGene00044153,W04G3.11,Body_wall_muscle,0.73,Seam_cells,0.05,0.70,0.175336771394344,0.489027475637693
WBGene00003682,nhr-92,GABAergic_neurons,18.38,Intestine,6.19,2.56,0.175779004702361,0.490058617015754
WBGene00015181,B0416.5,Somatic_gonad_precursors,474.62,Cholinergic_neurons,304.00,1.56,0.175904296692316,0.490340483807748
WBGene00002223,klp-12,Other_interneurons,1758.20,Distal_tip_cells,1230.18,1.43,0.175975201003022,0.490463259775112
WBGene00010855,M04C7.4,Oxygen_sensory_neurons,41.83,Cholinergic_neurons,15.41,2.55,0.176237635727708,0.490864676262211
WBGene00020909,W01A11.1,Body_wall_muscle,144.15,Somatic_gonad_precursors,129.04,1.11,0.176330984458627,0.491057203731394
WBGene00019665,K11H12.9,Ciliated_sensory_neurons,49.79,Other_interneurons,14.85,3.14,0.176482199310379,0.491410805250096
WBGene00007332,C05C10.5,Germline,28.63,Distal_tip_cells,2.48,8.23,0.176550532283991,0.491494158220786
WBGene00008021,C39B10.1,Ciliated_sensory_neurons,98.21,flp-1(+)_interneurons,35.27,2.71,0.176578759891689,0.491494158220786
WBGene00020039,R12E2.14,Non-seam_hypodermis,492.42,Rectum,305.10,1.61,0.176723496696637,0.491494158220786
WBGene00004803,sir-2.4,Germline,26.24,Vulval_precursors,25.76,0.98,0.176724484430518,0.491494158220786
WBGene00005764,srw-17,Ciliated_sensory_neurons,30.19,Oxygen_sensory_neurons,6.35,4.11,0.176933242511019,0.491653702390796
WBGene00010891,M18.6,Germline,91.31,Excretory_cells,26.08,3.37,0.176919063704702,0.491653702390796
WBGene00011740,mrpl-51,Germline,20.92,Pharyngeal_gland,16.78,1.18,0.176886973753746,0.491653702390796
WBGene00022206,Y73B3A.4,Canal_associated_neurons,51.98,Germline,40.30,1.26,0.177311543261536,0.492434894294368
WBGene00003246,mig-14,Intestinal/rectal_muscle,344.28,Sex_myoblasts,236.39,1.45,0.177385618456928,0.492573133115121
WBGene00009231,ceh-89,Distal_tip_cells,40.09,Somatic_gonad_precursors,24.02,1.60,0.177637033423158,0.493136168792226
WBGene00220250,C09B9.85,Touch_receptor_neurons,14.90,Somatic_gonad_precursors,1.37,6.29,0.177670239408671,0.493160813782441
WBGene00022146,Y71G12B.6,Seam_cells,87.34,Pharyngeal_gland,48.58,1.76,0.177737291806092,0.49327938693884
WBGene00020835,T27A1.3,Seam_cells,15.40,Non-seam_hypodermis,7.27,1.86,0.177907776738868,0.493684947607611
WBGene00001788,gst-40,Ciliated_sensory_neurons,123.08,Intestinal/rectal_muscle,72.14,1.68,0.17828322672138,0.494456052656873
WBGene00003722,nhr-132,Coelomocytes,31.15,Somatic_gonad_precursors,19.75,1.50,0.178455021995492,0.494864808600631
WBGene00020602,T20B12.4,Ciliated_sensory_neurons,22.38,Vulval_precursors,4.55,4.03,0.178485615946255,0.494881947865756
WBGene00003676,nhr-86,Socket_cells,126.52,Germline,113.63,1.10,0.178569601521899,0.495047099623962
WBGene00017912,fbxb-107,Intestinal/rectal_muscle,4.75,Non-seam_hypodermis,0.66,2.86,0.178618892448924,0.495116035666914
WBGene00044347,Y71G12B.30,Germline,5.11,Intestine,3.31,1.19,0.178644103924623,0.495118215840311
WBGene00009044,F22B5.6,Germline,8.57,Somatic_gonad_precursors,1.95,2.91,0.178976164488673,0.495156053850992
WBGene00007115,B0198.2,Cholinergic_neurons,52.95,GABAergic_neurons,22.46,2.26,0.178861980369918,0.495156053850992
WBGene00000745,col-172,Socket_cells,97.13,Excretory_cells,45.64,2.08,0.179097439042744,0.495156053850992
WBGene00007627,ccdc-55,Germline,241.37,Socket_cells,140.67,1.70,0.178993250715734,0.495156053850992
WBGene00016603,met-1,Other_interneurons,990.24,Cholinergic_neurons,783.53,1.26,0.178813430795727,0.495156053850992
WBGene00015450,C04F5.8,Canal_associated_neurons,147.70,Germline,125.00,1.17,0.178930763797759,0.495156053850992
WBGene00010342,F59F5.3,Oxygen_sensory_neurons,39.98,Intestine,27.77,1.39,0.179243834684594,0.495425657607228
WBGene00019121,npl-4.2,Rectum,36.56,Germline,27.53,1.28,0.179456700029087,0.495946389405539
WBGene00020952,kel-8,GABAergic_neurons,416.47,Pharyngeal_epithelia,276.23,1.50,0.179581530186001,0.496156085375554
WBGene00012934,gly-9,Pharyngeal_gland,393.96,Intestine,350.27,1.12,0.179607999975722,0.496161592737512
WBGene00004506,rpt-6,Germline,113.62,Canal_associated_neurons,109.19,1.03,0.179785589587252,0.496202904128238
WBGene00013279,Y57A10B.7,GABAergic_neurons,18.80,Seam_cells,1.32,8.10,0.179903879512972,0.49630260500918
WBGene00013048,Y50E8A.5,Pharyngeal_muscle,180.56,Sex_myoblasts,99.13,1.80,0.179888143781433,0.49630260500918
WBGene00000986,dhs-23,Non-seam_hypodermis,8.29,Cholinergic_neurons,2.22,2.57,0.180023699774546,0.496483050148759
WBGene00019006,F57B10.9,Oxygen_sensory_neurons,150.09,Ciliated_sensory_neurons,69.46,2.13,0.180042765608185,0.496483050148759
WBGene00012206,W02B12.11,Somatic_gonad_precursors,101.08,Socket_cells,99.73,1.00,0.180000646563773,0.496483050148759
WBGene00019445,frpr-12,Touch_receptor_neurons,200.08,Canal_associated_neurons,84.84,2.33,0.18010829816753,0.496596206767411
WBGene00011513,fbxa-197,Germline,31.70,Distal_tip_cells,1.93,10.82,0.180143193709414,0.496624871437989
WBGene00009572,F40D4.13,Germline,11.32,Sex_myoblasts,2.78,3.00,0.18028034959757,0.496867840474825
WBGene00017966,F31F7.3,Cholinergic_neurons,5.95,Body_wall_muscle,2.28,1.81,0.180256973481345,0.496867840474825
WBGene00007057,ant-1.2,Seam_cells,4.54,Intestine,1.34,1.94,0.180335785738951,0.496953060455992
WBGene00010072,F54F12.1,Canal_associated_neurons,129.51,Cholinergic_neurons,41.09,3.08,0.18046643008541,0.497111844207119
WBGene00016835,C50F2.1,Am/PH_sheath_cells,3.66,Body_wall_muscle,0.62,2.26,0.180427136559191,0.497111844207119
WBGene00000166,apt-9,Oxygen_sensory_neurons,219.95,Ciliated_sensory_neurons,113.85,1.92,0.180619406542761,0.497464129079933
WBGene00018743,F53B3.5,Excretory_cells,338.00,Pharyngeal_epithelia,183.26,1.83,0.180846676285225,0.498022412033391
WBGene00019904,twk-49,Oxygen_sensory_neurons,1464.53,Cholinergic_neurons,1167.75,1.25,0.180883067868476,0.498054967231986
WBGene00019753,M03E7.1,GABAergic_neurons,100.68,Touch_receptor_neurons,28.27,3.44,0.18101081818185,0.498339032373254
WBGene00009956,F53B2.5,Distal_tip_cells,15.89,Seam_cells,0.98,8.03,0.181091498106238,0.49849344895594
WBGene00001635,gly-10,Pharyngeal_gland,369.21,Am/PH_sheath_cells,282.99,1.30,0.181139443297526,0.498557726420115
WBGene00001804,gur-3,Pharyngeal_neurons,52.12,Coelomocytes,12.28,3.93,0.18118090142098,0.498604134225453
WBGene00011410,T04A8.8,Germline,92.07,GABAergic_neurons,74.64,1.22,0.181342347453344,0.498980687556228
WBGene00002850,let-716,Germline,982.78,Intestine,877.03,1.12,0.181385999213691,0.499033060540272
WBGene00013261,sinh-1,Vulval_precursors,55.49,Germline,52.20,1.04,0.181549187767744,0.49934648375033
WBGene00017441,F13H8.8,Germline,54.67,Sex_myoblasts,23.69,2.21,0.181610539685051,0.499447463024782
WBGene00015345,C02F5.2,Touch_receptor_neurons,22.86,Pharyngeal_epithelia,2.70,6.17,0.181653549836815,0.499497980024699
WBGene00006684,twk-32,Cholinergic_neurons,99.22,Socket_cells,43.14,2.25,0.181795386669007,0.499820193024203
WBGene00021288,clec-123,Germline,1.10,Body_wall_muscle,0.20,0.92,0.181935451637434,0.500137447808844
WBGene00000701,col-127,Non-seam_hypodermis,15.71,Seam_cells,9.41,1.51,0.18207120069477,0.500442753801176
WBGene00006063,sto-1,Sex_myoblasts,97.26,Pharyngeal_neurons,41.44,2.29,0.182118913244213,0.500506031775141
WBGene00006210,str-165,Pharyngeal_muscle,7.32,Body_wall_muscle,1.11,3.47,0.182224490891944,0.500524749982467
WBGene00021610,nhr-237,Pharyngeal_muscle,332.80,Pharyngeal_epithelia,207.31,1.60,0.182190930696983,0.500524749982467
WBGene00019125,ddl-1,Oxygen_sensory_neurons,41.07,Germline,30.22,1.32,0.182222731275485,0.500524749982467
WBGene00020169,mmaa-1,Germline,109.26,Body_wall_muscle,94.83,1.14,0.182217504842927,0.500524749982467
WBGene00011203,R10E4.7,Ciliated_sensory_neurons,9.28,Germline,3.42,2.10,0.182449151862021,0.501006063044571
WBGene00011788,T15H9.2,Socket_cells,78.16,Germline,67.59,1.14,0.182586247988562,0.501277825226766
WBGene00010509,K02E2.8,Non-seam_hypodermis,90.07,Rectum,26.84,3.24,0.182798215016703,0.501681622226364
WBGene00006744,unc-4,Pharyngeal_neurons,173.36,Cholinergic_neurons,95.22,1.80,0.182772733492137,0.501681622226364
WBGene00009065,F22G12.5,Germline,240.88,Somatic_gonad_precursors,196.03,1.22,0.183080742814685,0.50233212474235
WBGene00020813,T25G12.6,Intestine,43.67,Ciliated_sensory_neurons,15.29,2.68,0.183164483362021,0.502493874980584
WBGene00018417,F44E2.3,Canal_associated_neurons,288.59,GABAergic_neurons,148.20,1.93,0.183266501374795,0.502561532378825
WBGene00019168,H06I04.3,Germline,1083.67,Intestine,975.29,1.11,0.183260100356883,0.502561532378825
WBGene00016148,C26F1.3,Germline,77.07,Vulval_precursors,37.48,2.00,0.183466205055266,0.502913244445611
WBGene00013223,efa-6,Germline,391.63,Coelomocytes,302.55,1.29,0.183527273058704,0.503012621981204
WBGene00008571,prmn-1,Pharyngeal_epithelia,454.42,Rectum,267.87,1.69,0.183716722686595,0.503463794184125
WBGene00010360,fbxa-96,Ciliated_sensory_neurons,11.64,Am/PH_sheath_cells,1.87,4.06,0.183742326291076,0.503465895680778
WBGene00018669,F52C6.12,Germline,21.16,Rectum,1.86,7.39,0.184153327895581,0.504319387972347
WBGene00007705,C25A1.1,Germline,66.88,Pharyngeal_neurons,18.46,3.44,0.18417862053182,0.504320520978053
WBGene00004802,sir-2.3,Sex_myoblasts,21.15,Vulval_precursors,3.18,5.06,0.184354118414283,0.504732892271194
WBGene00006447,tag-72,Germline,104.32,Canal_associated_neurons,47.91,2.13,0.184400817216536,0.504792567967104
WBGene00011291,R102.4,Intestine,53.79,Somatic_gonad_precursors,24.73,2.09,0.184458221313471,0.504881529063647
WBGene00001507,fut-4,Am/PH_sheath_cells,75.16,Socket_cells,28.37,2.56,0.184492364241211,0.504906806471391
WBGene00016985,C56G3.2,Sex_myoblasts,6.16,Intestine,4.60,1.10,0.184586745780565,0.505096911948951
WBGene00013506,usp-3,Germline,104.86,Intestine,90.60,1.14,0.184720169351366,0.505325580691165
WBGene00018050,clec-139,Pharyngeal_muscle,18.29,Pharyngeal_epithelia,2.90,4.69,0.184892974275745,0.50573006092884
WBGene00008409,mpst-1,Germline,77.92,Somatic_gonad_precursors,41.15,1.85,0.185059688442189,0.505776586815642
WBGene00009589,F40F11.4,Seam_cells,145.04,Vulval_precursors,104.55,1.37,0.185058805419237,0.505776586815642
WBGene00007986,C36F7.5,Germline,1.67,Non-seam_hypodermis,0.60,1.04,0.184944008653625,0.505776586815642
WBGene00016730,C46H11.6,Rectum,19.76,Intestinal/rectal_muscle,3.63,4.26,0.185155433537418,0.505970044922756
WBGene00007025,mdt-29,Germline,71.07,GABAergic_neurons,65.09,1.08,0.185199251778027,0.506021570668874
WBGene00013250,Y57A10A.5,Germline,76.19,Distal_tip_cells,13.35,5.31,0.185351046487719,0.506368067837271
WBGene00020796,mrpl-28,Germline,118.97,Somatic_gonad_precursors,78.33,1.50,0.185426241831895,0.506505234897498
WBGene00012883,Y45F10D.2,Pharyngeal_muscle,267.66,Pharyngeal_epithelia,174.92,1.52,0.185574096746893,0.506840813144202
WBGene00006933,vps-35,Germline,175.26,Coelomocytes,142.17,1.22,0.185706487357669,0.507013560362893
WBGene00013026,Y49A3A.3,Touch_receptor_neurons,58.38,Germline,58.07,0.99,0.18566962931487,0.507013560362893
WBGene00020701,T22F7.1,Ciliated_sensory_neurons,190.41,Oxygen_sensory_neurons,104.32,1.81,0.18589892862584,0.507454508776515
WBGene00008089,C44C10.9,Pharyngeal_muscle,344.07,Pharyngeal_epithelia,237.10,1.45,0.18593787775247,0.507492489554372
WBGene00020264,acl-8,Germline,46.75,Pharyngeal_muscle,38.26,1.19,0.185992010119509,0.507571895144396
WBGene00001413,fem-3,Germline,78.48,Somatic_gonad_precursors,39.65,1.93,0.186163805881195,0.507647625121598
WBGene00000181,ard-1,Vulval_precursors,70.42,Body_wall_muscle,70.13,0.99,0.186111773293618,0.507647625121598
WBGene00013190,Y54E2A.5,Cholinergic_neurons,7.38,Intestine,0.88,3.92,0.186776976599977,0.508618497133011
WBGene00011227,R11.2,Pharyngeal_epithelia,112.08,Pharyngeal_neurons,60.39,1.83,0.186834388427068,0.50863817993622
WBGene00015992,C18H2.5,Socket_cells,7.04,Germline,3.41,1.60,0.186814311439118,0.50863817993622
WBGene00010972,R01H10.4,Rectum,60.07,Excretory_cells,8.67,6.21,0.186919363669085,0.508732870694955
WBGene00019055,F58F9.1,GABAergic_neurons,362.30,Canal_associated_neurons,177.65,2.03,0.186918049096627,0.508732870694955
WBGene00015648,orai-1,Socket_cells,78.88,Non-seam_hypodermis,51.09,1.51,0.187036058207931,0.508913816903754
WBGene00194870,F53A2.11,flp-1(+)_interneurons,94.21,Touch_receptor_neurons,21.85,4.12,0.18712784966576,0.509026924392731
WBGene00004188,prp-21,Germline,105.54,Sex_myoblasts,93.08,1.12,0.187104452403904,0.509026924392731
WBGene00020199,T03G11.6,Canal_associated_neurons,113.98,Somatic_gonad_precursors,65.27,1.72,0.187168018895623,0.509067880186928
WBGene00020110,hsp-75,Sex_myoblasts,300.61,Somatic_gonad_precursors,237.90,1.26,0.1872751631768,0.509290962269507
WBGene00000818,csn-6,Pharyngeal_epithelia,89.59,Somatic_gonad_precursors,86.93,1.02,0.187502551756743,0.509840942543385
WBGene00017779,gtr-1,Pharyngeal_muscle,119.93,Pharyngeal_epithelia,60.09,1.96,0.187538871794871,0.509844693965121
WBGene00020962,W02H5.8,Oxygen_sensory_neurons,42.58,Intestine,27.15,1.51,0.18755423427053,0.509844693965121
WBGene00044674,B0280.17,Rectum,18.31,Germline,1.01,9.13,0.187725633948923,0.510229154578246
WBGene00016015,C23G10.8,Germline,325.72,Somatic_gonad_precursors,250.64,1.29,0.18774600483445,0.510229154578246
WBGene00219455,Y43F8B.29,GABAergic_neurons,12.82,Seam_cells,4.94,2.16,0.187849853923025,0.510442947570192
WBGene00017773,dct-6,Pharyngeal_gland,311.67,Pharyngeal_muscle,204.12,1.52,0.187966487655236,0.51069141820926
WBGene00002271,lec-8,Pharyngeal_epithelia,54.69,Pharyngeal_gland,20.11,2.59,0.188132568891059,0.511074149556507
WBGene00009258,F29G6.2,Touch_receptor_neurons,144.23,GABAergic_neurons,67.46,2.11,0.188382586541022,0.511684766417401
WBGene00001663,gpa-1,Ciliated_sensory_neurons,214.74,Pharyngeal_neurons,116.27,1.83,0.188436834036437,0.511763540025806
WBGene00007860,rilp-1,GABAergic_neurons,1198.41,Other_interneurons,901.69,1.33,0.188563013595679,0.512037622049299
WBGene00011345,dma-1,Other_interneurons,417.70,Pharyngeal_neurons,285.04,1.46,0.188654781552587,0.512218199417693
WBGene00021542,Y43B11AL.1,Socket_cells,8.67,Intestine,1.46,3.53,0.188781578150325,0.512288001430455
WBGene00003757,nlp-19,Vulval_precursors,2.02,Germline,0.00,2.02,0.188893183470048,0.512316526909651
WBGene00010436,JC8.4,Germline,12.73,Pharyngeal_muscle,11.43,1.02,0.188873440149307,0.512316526909651
WBGene00015972,C18E3.3,Ciliated_sensory_neurons,413.93,Distal_tip_cells,299.38,1.38,0.188933621864343,0.512357652014997
WBGene00006543,tbx-2,Socket_cells,269.25,Pharyngeal_neurons,157.26,1.70,0.189012237564077,0.51243373915493
WBGene00020300,tag-261,Somatic_gonad_precursors,32.35,Germline,25.41,1.22,0.189003469717412,0.51243373915493
WBGene00007503,C09H10.9,Ciliated_sensory_neurons,11.31,Vulval_precursors,1.63,4.29,0.189047699908322,0.512461343252419
WBGene00007311,C04H4.1,Touch_receptor_neurons,40.02,Intestinal/rectal_muscle,4.39,7.42,0.189533538979702,0.513297844844027
WBGene00009115,F25F2.1,Pharyngeal_gland,14.80,Germline,3.36,3.39,0.189528214055851,0.513297844844027
WBGene00012932,Y47D3A.21,Pharyngeal_gland,232.21,flp-1(+)_interneurons,107.31,2.14,0.189510248243429,0.513297844844027
WBGene00008805,git-1,Canal_associated_neurons,84.43,Distal_tip_cells,64.35,1.29,0.189497558934482,0.513297844844027
WBGene00016061,hpo-15,Pharyngeal_gland,303.71,Intestine,246.40,1.23,0.189523658323662,0.513297844844027
WBGene00021484,Y40A1A.2,Sex_myoblasts,3.39,Body_wall_muscle,0.26,2.69,0.189650847562577,0.51340976641875
WBGene00004345,rgs-2,Ciliated_sensory_neurons,398.75,Other_interneurons,279.06,1.42,0.189881573376868,0.513965732931298
WBGene00010922,M142.5,Other_interneurons,21.97,Somatic_gonad_precursors,14.91,1.38,0.190398925831422,0.515090968307589
WBGene00001857,hil-6,Canal_associated_neurons,61.83,Am/PH_sheath_cells,12.39,4.62,0.190444805206463,0.515146336581294
WBGene00011999,T24F1.7,Pharyngeal_epithelia,113.88,Pharyngeal_muscle,60.57,1.85,0.190667938726021,0.515618219163485
WBGene00006519,tag-174,Excretory_cells,221.86,Body_wall_muscle,209.76,1.05,0.190670128303956,0.515618219163485
WBGene00015949,C18A11.3,Intestine,11.76,Germline,0.26,9.36,0.19071669606501,0.515675356267017
WBGene00012877,Y45F10C.1,Touch_receptor_neurons,9.50,Somatic_gonad_precursors,1.50,3.80,0.190867671985053,0.51601474777394
WBGene00000413,cdt-1,Somatic_gonad_precursors,196.43,Germline,159.71,1.22,0.19111575450471,0.51654766127533
WBGene00017137,pink-1,Canal_associated_neurons,99.90,Germline,80.95,1.22,0.191104389074845,0.51654766127533
WBGene00008664,nubp-1,Germline,55.79,Socket_cells,49.55,1.10,0.191187700713871,0.516673227725755
WBGene00019237,H24G06.1,Socket_cells,1441.63,Excretory_cells,1043.73,1.38,0.19123590579903,0.516734610297538
WBGene00195056,C45E1.5,Distal_tip_cells,8.59,Intestinal/rectal_muscle,1.39,3.60,0.191262432337988,0.51673740716025
WBGene00009086,F23D12.2,GABAergic_neurons,33.19,Pharyngeal_muscle,4.71,5.81,0.191476493141789,0.517246800703251
WBGene00019776,M6.4,Ciliated_sensory_neurons,120.43,Oxygen_sensory_neurons,50.63,2.33,0.191567115429899,0.517422651149831
WBGene00000758,col-185,Seam_cells,5.53,Vulval_precursors,2.37,1.64,0.191762745092746,0.517882041803232
WBGene00009306,maph-1.1,Canal_associated_neurons,261.66,Intestinal/rectal_muscle,176.52,1.47,0.191825566734627,0.517968617198831
WBGene00021647,Y47G6A.22,Distal_tip_cells,47.93,Body_wall_muscle,38.02,1.23,0.191845906858508,0.517968617198831
WBGene00012993,dmsr-3,Oxygen_sensory_neurons,310.43,Cholinergic_neurons,184.81,1.67,0.191955946594131,0.518196696418914
WBGene00018749,F53C3.5,flp-1(+)_interneurons,106.36,Other_interneurons,41.62,2.50,0.192066205603722,0.51842530676339
WBGene00003769,nlp-31,Non-seam_hypodermis,67.34,Rectum,22.32,2.89,0.192112721753933,0.518481824347488
WBGene00013702,Y106G6D.6,Somatic_gonad_precursors,9.96,Non-seam_hypodermis,1.54,3.92,0.192422232426101,0.519125552290168
WBGene00000244,bbs-8,Ciliated_sensory_neurons,266.47,Oxygen_sensory_neurons,149.12,1.78,0.192428069651637,0.519125552290168
WBGene00015419,srsx-18,Cholinergic_neurons,1.93,Seam_cells,0.22,1.58,0.19256380162535,0.519223912451248
WBGene00017348,F10E7.6,Canal_associated_neurons,38.00,Germline,29.12,1.26,0.192566986029721,0.519223912451248
WBGene00020911,cpt-6,Cholinergic_neurons,49.64,Intestine,43.93,1.10,0.192618779745221,0.519294491849365
WBGene00004011,pha-2,Pharyngeal_epithelia,15.39,Ciliated_sensory_neurons,4.03,3.06,0.192722081840878,0.519296732818881
WBGene00219374,C25A11.10,Coelomocytes,14.74,Seam_cells,6.91,1.86,0.19269444990321,0.519296732818881
WBGene00001942,his-68,Germline,7.24,Intestine,0.79,4.05,0.192758662876957,0.519326269959967
