Table S10: Differential expression test results for posterior vs. other intestine.,,,,,
gene_id,symbol,q-value,posterior TPM,other TPM,"moderated log2
(posterior / other)"
WBGene00003996,pgp-2,0.860902950417885,722.502,851.505,-0.235
WBGene00018046,F35D11.5,0.860902950417885,21.585,18.616,0.138
WBGene00018317,F41H10.4,0.860902950417885,45.610,28.043,0.651
WBGene00000901,daf-5,0.861306329699351,169.621,242.631,-0.508
WBGene00001333,erm-1,0.861306329699351,930.770,844.847,0.138
WBGene00002783,let-607,0.861306329699351,390.260,346.163,0.169
WBGene00008485,ugt-43,0.861306329699351,27.621,23.403,0.179
WBGene00011274,R53.5,0.861306329699351,39.032,25.863,0.539
WBGene00011280,R74.6,0.861306329699351,46.363,21.237,1.060
WBGene00017079,D2096.12,0.861306329699351,36.334,29.516,0.252
WBGene00021766,hex-4,0.861306329699351,44.723,29.832,0.537
WBGene00008117,gsr-1,0.861949979359127,104.707,72.835,0.504
WBGene00001335,erp-1,0.86239229818419,19.171,25.272,-0.325
WBGene00008266,C53A5.6,0.86239229818419,309.292,257.028,0.261
WBGene00018779,F53H8.3,0.86239229818419,44.105,21.650,0.961
WBGene00086546,cil-1,0.86239229818419,39.578,25.769,0.564
WBGene00001840,hel-1,0.862545176845169,170.975,125.201,0.438
WBGene00002217,klp-4,0.862773336365848,385.405,490.213,-0.343
WBGene00002258,lbp-6,0.862773336365848,98.476,123.097,-0.307
WBGene00003930,pat-3,0.862773336365848,134.715,127.873,0.064
WBGene00010130,vha-14,0.862773336365848,87.085,71.339,0.268
WBGene00012359,W09D10.1,0.862773336365848,100.506,120.729,-0.250
WBGene00012718,dhhc-8,0.862773336365848,132.244,73.653,0.825
WBGene00017045,atg-13,0.862773336365848,22.918,26.248,-0.134
WBGene00019365,rei-2,0.862773336365848,98.370,127.364,-0.358
WBGene00020284,mel-46,0.862773336365848,515.519,468.127,0.136
WBGene00020596,oga-1,0.862773336365848,120.717,118.117,0.019
WBGene00017268,hmgr-1,0.862838825716647,88.269,79.326,0.136
WBGene00044321,mrps-30,0.862838825716647,107.507,123.044,-0.181
WBGene00008422,D2045.2,0.863152879077765,89.927,107.139,-0.237
WBGene00010681,mak-1,0.863188006011371,601.419,722.388,-0.262
WBGene00004314,rbc-2,0.8632681943216,142.658,118.783,0.252
WBGene00016408,prmt-5,0.8632681943216,87.856,74.424,0.220
WBGene00003074,lars-2,0.863405458703375,133.107,204.229,-0.607
WBGene00007108,gspd-1,0.863405458703375,90.967,67.828,0.402
WBGene00017769,hmgs-1,0.863405458703375,71.504,64.077,0.136
WBGene00018520,F46H5.4,0.863405458703375,264.147,261.237,0.010
WBGene00019074,cpd-1,0.863405458703375,161.863,131.500,0.289
WBGene00000540,cln-3.2,0.863473381322847,38.854,27.582,0.443
WBGene00001087,dpy-28,0.863473381322847,155.050,123.439,0.317
WBGene00001708,grk-1,0.863473381322847,157.803,98.308,0.668
WBGene00004337,rfc-1,0.863473381322847,144.310,106.781,0.421
WBGene00007943,C34F6.9,0.863473381322847,66.812,60.370,0.123
WBGene00008428,D2085.3,0.863473381322847,69.998,60.009,0.198
WBGene00008781,rpoa-2,0.863473381322847,155.985,114.389,0.435
WBGene00010498,K02B12.5,0.863473381322847,146.104,77.169,0.902
WBGene00011270,R31.2,0.863473381322847,119.203,60.762,0.949
WBGene00011411,sel-13,0.863473381322847,33.608,23.321,0.467
WBGene00014176,ZK1010.2,0.863473381322847,33.252,19.845,0.674
WBGene00016188,sec-15,0.863473381322847,62.101,66.545,-0.077
WBGene00016837,C50F2.3,0.863473381322847,156.431,102.458,0.596
WBGene00018518,F46H5.2,0.863473381322847,92.104,61.817,0.552
WBGene00018849,F55A3.3,0.863473381322847,139.110,116.605,0.242
WBGene00018966,F56D2.5,0.863473381322847,69.357,57.185,0.253
WBGene00019883,met-2,0.863473381322847,125.256,134.782,-0.094
WBGene00020246,clic-1,0.863473381322847,123.948,100.020,0.295
WBGene00020600,trd-1,0.863473381322847,180.795,120.433,0.574
WBGene00021753,Y50D7A.3,0.863473381322847,134.784,114.726,0.220
WBGene00022121,cogc-3,0.863473381322847,138.973,126.295,0.127
WBGene00007017,mdt-17,0.863715440239757,127.482,99.372,0.345
WBGene00010503,K02C4.5,0.863715440239757,74.167,56.022,0.379
WBGene00017657,F21C10.7,0.863715440239757,82.810,64.427,0.340
WBGene00020930,hlh-30,0.863715440239757,948.371,793.863,0.255
WBGene00000095,aha-1,0.863780199617351,72.103,59.049,0.264
WBGene00006386,taf-5,0.863780199617351,101.044,60.928,0.706
WBGene00006476,rhgf-2,0.863780199617351,85.670,53.915,0.642
WBGene00008411,mans-1,0.863780199617351,90.527,109.793,-0.263
WBGene00012166,nuo-6,0.863780199617351,26.304,16.628,0.577
WBGene00012543,nkcc-1,0.863780199617351,156.162,114.540,0.435
WBGene00013218,Y54G11A.9,0.863780199617351,39.059,23.221,0.689
WBGene00020453,fbxa-55,0.863780199617351,121.646,104.434,0.206
WBGene00021768,Y51F10.7,0.863780199617351,68.152,120.776,-0.804
WBGene00008857,timm-23,0.863915072766635,80.021,56.103,0.487
WBGene00017768,F25B4.5,0.863915072766635,109.005,97.441,0.147
WBGene00019334,K02F3.12,0.863915072766635,77.539,55.581,0.455
WBGene00022253,hrpf-2,0.863915072766635,60.449,49.179,0.269
WBGene00004504,rpt-4,0.863973674404708,82.971,74.607,0.134
WBGene00019698,riok-1,0.864413187639261,393.823,409.785,-0.054
WBGene00009264,sac-1,0.864431981444937,64.944,55.809,0.193
WBGene00010965,ctc-2,0.864431981444937,414.958,504.887,-0.280
WBGene00017435,F13H8.2,0.864635189790708,118.117,74.153,0.652
WBGene00009346,F32H2.10,0.864819615255245,111.895,104.943,0.079
WBGene00000913,daf-18,0.865074625509194,104.439,105.688,-0.003
WBGene00011445,T04F8.7,0.865074625509194,147.769,102.050,0.520
WBGene00001226,eif-3.C,0.865389025774131,461.177,424.916,0.115
WBGene00003047,lis-1,0.865389025774131,87.854,62.669,0.465
WBGene00003480,klf-3,0.865389025774131,124.661,82.901,0.571
WBGene00003674,nhr-84,0.865389025774131,90.908,94.622,-0.042
WBGene00003970,pek-1,0.865389025774131,323.753,395.492,-0.284
WBGene00006913,vha-4,0.865389025774131,67.960,89.091,-0.370
WBGene00007694,C23H4.6,0.865389025774131,141.205,75.040,0.893
WBGene00012794,Y43E12A.2,0.865389025774131,62.764,58.829,0.069
WBGene00015509,C06A6.4,0.865389025774131,60.399,48.389,0.290
WBGene00015734,copd-1,0.865389025774131,96.686,61.380,0.632
WBGene00017327,F10C1.8,0.865389025774131,31.391,22.804,0.399
WBGene00019510,K07H8.10,0.865389025774131,2321.692,1956.217,0.246
WBGene00020408,T10D4.6,0.865389025774131,137.117,75.991,0.833
WBGene00022031,Y65B4A.8,0.865389025774131,55.508,50.507,0.108
WBGene00022367,Y92H12BM.1,0.865389025774131,53.857,53.342,0.040
WBGene00022389,pde-6,0.865389025774131,258.118,319.135,-0.301
WBGene00043302,F32D8.11,0.865389025774131,51.425,48.677,0.050
WBGene00000802,crt-1,0.865403530977872,6472.475,7155.703,-0.145
WBGene00000973,dhs-9,0.865403530977872,87.352,96.608,-0.129
WBGene00001209,egl-45,0.865403530977872,739.776,673.849,0.133
WBGene00004434,rpl-22,0.865403530977872,121.431,235.197,-0.942
WBGene00004466,rpn-10,0.865403530977872,108.872,54.393,0.975
WBGene00007047,wts-1,0.865403530977872,95.427,75.247,0.324
WBGene00007690,sftd-3,0.865403530977872,79.861,43.268,0.851
WBGene00008151,C47E12.7,0.865403530977872,90.462,63.186,0.495
WBGene00009952,acaa-2,0.865403530977872,77.358,80.912,-0.046
WBGene00009983,cut-2,0.865403530977872,88.552,50.369,0.786
WBGene00010037,F54C8.4,0.865403530977872,107.155,81.172,0.383
WBGene00010780,K11H3.3,0.865403530977872,101.130,132.559,-0.376
WBGene00015927,dyci-1,0.865403530977872,114.002,59.120,0.923
WBGene00016617,C43H6.4,0.865403530977872,30.024,21.179,0.437
WBGene00016631,C44B7.11,0.865403530977872,439.847,553.372,-0.328
WBGene00017929,grld-1,0.865403530977872,62.268,52.237,0.226
WBGene00018582,F48A9.2,0.865403530977872,41.286,23.469,0.755
WBGene00021689,Y48G8AL.10,0.865403530977872,103.429,74.843,0.448
WBGene00022805,nhr-256,0.865403530977872,35.513,18.823,0.841
WBGene00044440,adpr-1,0.865403530977872,25.641,21.563,0.185
WBGene00001137,eat-6,0.86565213190709,2417.277,2099.832,0.202
WBGene00001617,glr-6,0.86565213190709,89.891,60.662,0.544
WBGene00000910,daf-14,0.865757631863932,88.420,70.822,0.300
WBGene00001497,fars-1,0.865757631863932,63.072,35.688,0.782
WBGene00010161,F56G4.6,0.865757631863932,64.446,40.082,0.650
WBGene00011835,T19B10.8,0.865757631863932,42.066,76.555,-0.830
WBGene00020808,clik-1,0.865757631863932,80.222,62.994,0.326
WBGene00021104,W09B6.4,0.865757631863932,74.145,75.737,-0.011
WBGene00015431,C04E7.4,0.866420032516652,68.088,35.530,0.898
WBGene00022276,nlp-40,0.866420032516652,104.491,117.233,-0.152
WBGene00016004,C18H9.6,0.866542940260154,138.730,232.926,-0.737
WBGene00019544,miro-1,0.866597976340184,105.508,74.293,0.487
WBGene00001228,eif-3.E,0.866777585928803,72.400,91.534,-0.319
WBGene00006516,vps-16,0.866777585928803,38.368,81.529,-1.050
WBGene00007287,gck-4,0.866777585928803,176.296,170.992,0.036
WBGene00012226,W03G11.4,0.866777585928803,70.342,28.903,1.234
WBGene00016705,C46C11.2,0.866777585928803,73.228,83.916,-0.177
WBGene00000020,abt-2,0.866984287549315,366.974,293.972,0.315
WBGene00001000,dim-1,0.866984287549315,48.895,37.746,0.336
WBGene00001058,dpf-5,0.866984287549315,41.431,59.428,-0.486
WBGene00001330,eps-8,0.866984287549315,564.410,630.706,-0.158
WBGene00001465,flr-1,0.866984287549315,98.267,149.809,-0.594
WBGene00001832,hcp-4,0.866984287549315,66.054,46.660,0.471
WBGene00001971,hmg-1.1,0.866984287549315,73.755,87.670,-0.230
WBGene00002183,kat-1,0.866984287549315,47.274,83.754,-0.795
WBGene00002210,kin-29,0.866984287549315,191.646,217.420,-0.175
WBGene00003638,nhr-48,0.866984287549315,66.724,83.029,-0.294
WBGene00003716,nhr-126,0.866984287549315,71.980,32.988,1.083
WBGene00003725,nhr-135,0.866984287549315,41.613,41.774,0.029
WBGene00004212,ptl-1,0.866984287549315,43.895,52.625,-0.229
WBGene00004214,ptp-2,0.866984287549315,52.800,57.819,-0.104
WBGene00004324,rde-2,0.866984287549315,33.671,15.483,1.030
WBGene00004509,rrf-2,0.866984287549315,35.924,71.410,-0.952
WBGene00004756,sec-24.2,0.866984287549315,168.148,166.704,0.004
WBGene00004760,sel-2,0.866984287549315,938.992,823.200,0.188
WBGene00004765,sel-8,0.866984287549315,60.766,44.368,0.422
WBGene00006587,tnt-2,0.866984287549315,67.959,100.837,-0.548
WBGene00006685,twk-33,0.866984287549315,60.155,45.595,0.369
WBGene00006751,unc-11,0.866984287549315,152.677,196.480,-0.354
WBGene00007536,daf-36,0.866984287549315,29.655,79.045,-1.367
WBGene00007627,ccdc-55,0.866984287549315,29.624,52.229,-0.770
WBGene00007942,idh-2,0.866984287549315,37.675,66.548,-0.783
WBGene00008730,F13B12.2,0.866984287549315,37.461,77.851,-1.017
WBGene00008887,tbcd-1,0.866984287549315,141.033,143.753,-0.017
WBGene00008927,snx-17,0.866984287549315,47.837,43.816,0.094
WBGene00009126,pyk-1,0.866984287549315,241.917,210.366,0.195
WBGene00009172,F26F2.7,0.866984287549315,47.354,48.417,-0.002
WBGene00009256,tut-2,0.866984287549315,59.621,40.859,0.510
WBGene00009365,F33H1.4,0.866984287549315,82.449,86.636,-0.054
WBGene00010284,aman-2,0.866984287549315,970.869,1051.319,-0.113
WBGene00010810,M01F1.4,0.866984287549315,80.938,68.980,0.210
WBGene00010966,nduo-3,0.866984287549315,51.683,81.266,-0.625
WBGene00011090,R07B7.6,0.866984287549315,15.483,52.795,-1.679
WBGene00011128,R07H5.8,0.866984287549315,129.017,152.388,-0.229
WBGene00011271,flad-1,0.866984287549315,50.814,59.008,-0.188
WBGene00011507,T05H10.1,0.866984287549315,239.707,290.185,-0.270
WBGene00011904,hlb-1,0.866984287549315,477.766,383.597,0.313
WBGene00012136,T28F4.1,0.866984287549315,68.506,75.679,-0.123
WBGene00012193,vps-25,0.866984287549315,43.788,35.883,0.248
WBGene00012351,W09C5.1,0.866984287549315,55.062,69.675,-0.314
WBGene00012559,epg-3,0.866984287549315,80.646,113.579,-0.476
WBGene00013718,Y106G6H.5,0.866984287549315,137.521,142.505,-0.041
WBGene00014138,clec-186,0.866984287549315,41.602,70.748,-0.732
WBGene00015162,algn-11,0.866984287549315,32.273,52.784,-0.666
WBGene00015413,pdhb-1,0.866984287549315,65.742,108.384,-0.699
WBGene00016118,C25H3.9,0.866984287549315,62.808,56.734,0.122
WBGene00016142,mrps-18C,0.866984287549315,71.196,58.942,0.248
WBGene00016278,C30H7.2,0.866984287549315,189.866,192.939,-0.016
WBGene00016435,C35B1.5,0.866984287549315,24.945,54.544,-1.072
WBGene00016594,C42D4.1,0.866984287549315,164.306,169.433,-0.036
WBGene00017261,acl-6,0.866984287549315,90.487,92.018,-0.008
WBGene00018533,F47B7.2,0.866984287549315,103.901,85.634,0.262
WBGene00019481,cogc-6,0.866984287549315,20.767,60.446,-1.474
WBGene00020110,hsp-75,0.866984287549315,274.485,187.199,0.544
WBGene00020171,T02H6.1,0.866984287549315,199.321,180.023,0.139
WBGene00020577,T19D12.2,0.866984287549315,106.194,59.221,0.818
WBGene00021238,gap-3,0.866984287549315,253.391,166.106,0.601
WBGene00022252,Y73B6BL.31,0.866984287549315,298.638,205.068,0.535
WBGene00022278,rcor-1,0.866984287549315,73.847,80.239,-0.100
WBGene00022281,abtm-1,0.866984287549315,208.157,182.371,0.183
WBGene00022301,cpsf-1,0.866984287549315,264.593,230.127,0.195
WBGene00000508,cit-1.2,0.867082989810459,44.217,62.150,-0.459
WBGene00007917,C34C6.4,0.867082989810459,69.975,68.198,0.016
WBGene00007779,C27D8.3,0.867248575164932,110.979,190.054,-0.763
WBGene00019127,cgt-3,0.867248575164932,308.311,308.930,0.002
WBGene00004015,phb-2,0.867481589826367,31.517,59.659,-0.876
WBGene00013792,Y116A8C.13,0.867481589826367,50.305,55.166,-0.105
WBGene00020955,angl-1,0.867481589826367,83.078,71.366,0.199
WBGene00045397,Y54G2A.52,0.867481589826367,61.770,62.780,-0.000
WBGene00020075,math-35,0.868051316528903,221.600,167.794,0.393
WBGene00008499,cyp-37A1,0.868648065078902,511.727,627.141,-0.291
WBGene00016803,bath-42,0.868648065078902,23.123,43.265,-0.843
WBGene00017759,sucl-2,0.868648065078902,48.626,66.413,-0.420
WBGene00022353,Y82E9BR.21,0.868648065078902,46.729,50.856,-0.092
WBGene00003370,mlc-2,0.868742208552494,98.028,29.608,1.679
WBGene00013558,Y75B8A.25,0.868742208552494,65.040,33.007,0.935
WBGene00015369,ugt-51,0.869295246198369,19.770,53.151,-1.356
WBGene00001018,dnc-2,0.869309478695552,77.020,63.572,0.254
WBGene00004424,rpl-12,0.86934379779206,374.936,465.044,-0.307
WBGene00011361,lyst-1,0.869794749786195,732.024,642.025,0.187
WBGene00000763,coq-3,0.870228637434838,32.705,47.702,-0.501
WBGene00006442,tag-65,0.870228637434838,25.463,44.226,-0.741
WBGene00007900,C33D9.6,0.870228637434838,29.910,36.649,-0.246
WBGene00010879,M05D6.6,0.870228637434838,25.489,47.621,-0.846
WBGene00000987,dhs-24,0.870658947252928,189.354,170.365,0.144
WBGene00004703,rsp-6,0.870658947252928,46.874,34.955,0.383
WBGene00010935,M163.1,0.870948547291308,16.962,41.358,-1.203
WBGene00016606,exoc-7,0.870948547291308,30.570,43.213,-0.453
WBGene00022794,snu-23,0.870948547291308,37.061,39.521,-0.054
WBGene00017342,F10D7.5,0.871163889091725,53.120,70.479,-0.381
WBGene00002244,laf-1,0.871255678640297,558.947,502.070,0.152
WBGene00013382,gcl-1,0.871255678640297,12.067,41.310,-1.661
WBGene00000413,cdt-1,0.872057875894032,24.979,44.820,-0.787
WBGene00001259,emb-5,0.872288149563636,542.942,637.984,-0.230
WBGene00001338,ears-2,0.872452663806681,23.374,47.917,-0.975
WBGene00006974,zen-4,0.872452663806681,39.795,37.512,0.047
WBGene00018266,nhr-183,0.872669632762718,50.658,50.248,0.040
WBGene00022501,ZC8.6,0.872669632762718,205.910,249.846,-0.272
WBGene00007499,C09H10.5,0.872893600849043,26.024,38.917,-0.526
WBGene00013037,Y49E10.18,0.87339068584138,16.166,40.643,-1.243
WBGene00013562,Y75B8A.32,0.87339068584138,32.522,41.290,-0.301
WBGene00022351,Y82E9BR.19,0.87339068584138,36.345,36.775,0.022
WBGene00007027,ssl-1,0.873922818741205,696.398,569.864,0.287
WBGene00017643,czw-1,0.874163828441964,27.770,39.075,-0.442
WBGene00001118,dyf-2,0.876578525875069,34.424,31.082,0.102
WBGene00018846,eef-1B.1,0.876943965811129,233.478,282.374,-0.268
WBGene00003931,pat-4,0.877546550067994,24.610,35.945,-0.489
WBGene00001029,dnj-11,0.87779407922538,258.966,167.492,0.620
WBGene00000367,cca-1,0.878132769591821,16.021,34.794,-1.032
WBGene00008296,cdr-2,0.878132769591821,17.080,21.914,-0.277
WBGene00022056,ddx-35,0.878132769591821,46.180,35.965,0.321
WBGene00000160,apb-1,0.878354558024712,166.968,169.148,-0.010
WBGene00011771,T14G8.3,0.878354558024712,2446.751,2780.778,-0.184
WBGene00013308,nuo-3,0.878354558024712,19.780,36.914,-0.829
WBGene00017786,F25E5.5,0.878354558024712,19.106,40.051,-0.994
WBGene00020475,sut-1,0.878354558024712,26.650,30.177,-0.126
WBGene00021208,Y18H1A.2,0.878354558024712,42.182,49.550,-0.198
WBGene00012316,ctps-1,0.880378478459999,143.231,152.590,-0.081
WBGene00021686,Y48G8AL.5,0.880378478459999,241.851,242.129,0.004
WBGene00012343,W08E3.2,0.880767350650022,158.797,187.308,-0.229
WBGene00020673,T22B7.4,0.880867124497093,14.955,31.515,-0.982
WBGene00001563,gei-6,0.880902055261109,189.510,174.371,0.112
WBGene00002251,lat-1,0.880902055261109,201.359,168.495,0.249
WBGene00015650,pkg-2,0.880902055261109,166.528,262.165,-0.646
WBGene00012943,bed-2,0.881262470285645,161.445,148.104,0.115
WBGene00021423,tftc-1,0.881262470285645,339.979,297.786,0.186
WBGene00004981,spl-1,0.881302146476344,72.456,136.807,-0.897
WBGene00003162,mdh-2,0.881616861835939,151.524,156.040,-0.033
WBGene00013361,fars-2,0.881616861835939,174.914,154.430,0.170
WBGene00003001,lin-12,0.881987307772793,9.554,37.952,-1.846
WBGene00008991,F20G4.2,0.881987307772793,17.503,34.360,-0.893
WBGene00013331,Y57G11C.42,0.881987307772793,11.233,37.003,-1.597
WBGene00021901,tag-262,0.881987307772793,17.463,34.222,-0.890
WBGene00000110,alh-4,0.882290011556269,176.734,132.043,0.410
WBGene00012973,spat-2,0.883061124410134,442.735,524.264,-0.241
WBGene00006697,uaf-1,0.883339623115488,465.878,324.536,0.517
WBGene00013803,snx-13,0.883339623115488,174.037,198.673,-0.183
WBGene00014669,C06G8.3,0.883339623115488,90.832,149.818,-0.706
WBGene00022069,eel-1,0.883339623115488,2426.893,2215.852,0.131
WBGene00022348,Y82E9BR.16,0.883339623115488,123.230,106.677,0.195
WBGene00021327,mrpl-38,0.88418563103189,106.669,126.417,-0.232
WBGene00013639,Y105C5A.15,0.885871637575229,403.005,461.600,-0.192
WBGene00017800,F25G6.9,0.885871637575229,144.400,208.904,-0.523
WBGene00003021,lin-36,0.887877167997652,95.845,119.206,-0.300
WBGene00009102,F25B3.5,0.887877167997652,121.553,150.138,-0.293
WBGene00016611,bicd-1,0.888810574152103,879.039,674.832,0.379
WBGene00018353,fbxa-182,0.889270643337479,101.747,120.841,-0.234
WBGene00007463,vgln-1,0.88943439724638,3282.033,2940.853,0.158
WBGene00003707,nhr-117,0.889461570910431,95.210,123.470,-0.360
WBGene00003776,nmy-1,0.889461570910431,444.879,478.585,-0.102
WBGene00004403,rom-4,0.889461570910431,282.148,248.283,0.179
WBGene00006924,vig-1,0.889461570910431,336.925,333.371,0.011
WBGene00014243,dcaf-1,0.890733669986231,341.214,348.337,-0.026
WBGene00003903,pab-2,0.891333141186551,472.815,340.933,0.468
WBGene00003786,npa-1,0.892762144459345,31520.141,35780.812,-0.183
WBGene00045457,F33H12.7,0.892762144459345,91.400,117.648,-0.349
WBGene00016407,C34D10.2,0.893074294141851,380.477,330.933,0.197
WBGene00012584,ceh-100,0.893201092307405,312.943,313.345,0.003
WBGene00003982,pes-9,0.893928764561215,399.613,326.632,0.287
WBGene00004047,plx-1,0.893928764561215,227.983,239.229,-0.063
WBGene00011932,sptl-3,0.893928764561215,179.199,131.525,0.435
WBGene00014171,nep-26,0.893928764561215,12.155,19.662,-0.580
WBGene00018657,acl-4,0.894472854978489,271.046,258.306,0.064
WBGene00017302,F09F7.5,0.89476838519161,179.059,129.517,0.456
WBGene00019673,K12C11.1,0.89476838519161,119.428,111.669,0.084
WBGene00012934,gly-9,0.897283900393144,350.816,351.398,0.002
WBGene00003656,nhr-66,0.897684002005935,183.824,109.732,0.731
WBGene00013732,aakg-1,0.898326737413882,282.979,305.897,-0.107
WBGene00015381,C03B1.13,0.898326737413882,106.930,130.661,-0.276
WBGene00000018,abl-1,0.899212833497666,272.218,204.282,0.407
WBGene00000067,act-5,0.899212833497666,1119.805,1284.922,-0.197
WBGene00000072,add-1,0.899212833497666,91.733,104.158,-0.168
WBGene00000073,add-2,0.899212833497666,63.752,41.895,0.572
WBGene00000090,age-1,0.899212833497666,121.101,112.420,0.095
WBGene00000107,alh-1,0.899212833497666,238.996,218.169,0.125
WBGene00000161,apa-2,0.899212833497666,39.195,56.691,-0.496
WBGene00000223,atf-7,0.899212833497666,588.254,537.194,0.128
WBGene00000271,brf-1,0.899212833497666,44.790,44.842,0.030
WBGene00000276,byn-1,0.899212833497666,107.817,113.421,-0.060
WBGene00000518,ckk-1,0.899212833497666,50.716,11.419,2.030
WBGene00000532,clh-5,0.899212833497666,53.420,61.475,-0.176
